k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.11335092782974243,0.15999363362789154,0.1420193463563919,-0.04664270579814911,-0.06467371731996537,-0.030059082619845887,0
12,D20170712,2017-07-12,0.0764254704117775,0.14312319457530975,0.12184534966945648,-0.06669772416353226,-0.08600356820970774,-0.04659136645495891,0
13,D20170724,2017-07-24,0.06357267498970032,0.11474072933197021,0.09761757403612137,-0.0511680543422699,-0.0692899500951171,-0.031259860470891014,0
14,D20170805,2017-08-05,0.06524419039487839,0.10802417248487473,0.10715538263320923,-0.04277998208999634,-0.05997501788660884,-0.024108565784990786,0
15,D20170817,2017-08-17,0.08802017569541931,0.12344951182603836,0.12495845556259155,-0.03542933613061905,-0.056436379067599775,-0.015599444881081587,0
16,D20170829,2017-08-29,0.06505706906318665,0.10724303126335144,0.12770533561706543,-0.042185962200164795,-0.062125721015036106,-0.01787015125155452,0
17,D20170910,2017-09-10,0.08808048814535141,0.13227559626102448,0.14795079827308655,-0.044195108115673065,-0.06768505051732063,-0.020614942163228994,0
18,D20170922,2017-09-22,0.08449994772672653,0.1381455808877945,0.12691321969032288,-0.05364563316106796,-0.0742342833429575,-0.02960301078855995,0
19,D20171004,2017-10-04,0.08124695718288422,0.1557745486497879,0.1495233178138733,-0.07452759146690369,-0.0959765899926424,-0.04698997475206854,0
20,D20171016,2017-10-16,0.08754070848226547,0.1514628380537033,0.13418340682983398,-0.06392212957143784,-0.0872103875502944,-0.040078571252524856,0
21,D20171028,2017-10-28,0.19312746822834015,0.20296907424926758,0.1376490592956543,-0.00984160602092743,-0.04099568389356136,0.022262310236692406,0
22,D20171109,2017-11-09,0.3994322121143341,0.3621894121170044,0.17772482335567474,0.03724279999732971,0.0018672317266464234,0.07562423273921012,0
23,D20171121,2017-11-21,0.4037918448448181,0.4156520962715149,0.1729857325553894,-0.011860251426696777,-0.04886180981993675,0.03028197810053825,0
24,D20171203,2017-12-03,0.4639304280281067,0.42251765727996826,0.16107167303562164,0.04141277074813843,0.005525552481412888,0.07620187178254126,0
25,D20171215,2017-12-15,0.6654280424118042,0.4978563189506531,0.1743026226758957,0.16757172346115112,0.12618606239557267,0.2029955044388771,0
26,D20171227,2017-12-27,0.9142919182777405,0.646609365940094,0.3125710189342499,0.2676825523376465,0.24145024567842482,0.2946838378906249,1
27,D20180108,2018-01-08,0.93434077501297,0.6379045248031616,0.3028993606567383,0.29643625020980835,0.271424962580204,0.3213943541049957,1
28,D20180120,2018-01-20,0.9306177496910095,0.5866539478302002,0.2737095057964325,0.3439638018608093,0.32021427899599075,0.37059436589479444,1
29,D20180201,2018-02-01,0.9336487054824829,0.5532900094985962,0.2636202871799469,0.3803586959838867,0.3548122555017471,0.4039760291576385,1
30,D20180213,2018-02-13,0.8959278464317322,0.4655156433582306,0.23895812034606934,0.4304122030735016,0.3987276338040829,0.45942337587475773,1
31,D20180225,2018-02-25,0.8450554013252258,0.4447290301322937,0.2612890601158142,0.40032637119293213,0.36510867327451707,0.43527584895491594,0
