k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.47570543768414925,0.43593506009770355,0.5134077331919831,,0
12,D20170712,2017-07-12,0.5246097350161645,0.486480165608928,0.5626870144072127,,0
13,D20170724,2017-07-24,0.48374711688609373,0.44492870411491386,0.5176004851749447,,0
14,D20170805,2017-08-05,0.5170981189920204,0.47830465739294875,0.5502148904774866,,0
15,D20170817,2017-08-17,0.5515904283005983,0.5118594473016919,0.589636548572411,,0
16,D20170829,2017-08-29,0.3556628416161674,0.31341991031904076,0.3938604596746081,,0
17,D20170910,2017-09-10,0.3787611802740093,0.3439613388154282,0.4146784522155208,,0
18,D20170922,2017-09-22,0.3528740407527852,0.3146127912362888,0.3880864719281406,,0
19,D20171004,2017-10-04,0.41747489362921364,0.38060529872164045,0.4571287528234221,,0
20,D20171016,2017-10-16,0.5359225248198501,0.5031596063206453,0.5718694038938154,,0
21,D20171028,2017-10-28,0.557760172676437,0.523134750655416,0.596532742145753,,0
22,D20171109,2017-11-09,0.33489487080306957,0.30278820394538913,0.3719621649499305,,0
23,D20171121,2017-11-21,0.4240982956797463,0.3883618898901193,0.46166127052800965,,0
24,D20171203,2017-12-03,0.6259902869504176,0.5940289099322378,0.6537031598450878,,0
25,D20171215,2017-12-15,0.8199695333056364,0.7938141388383498,0.8458034277418832,,0
26,D20171227,2017-12-27,0.9206099069285465,0.9015962780969299,0.9378050847862317,0.004975124378109453,1
27,D20180108,2018-01-08,0.9509572176936043,0.9347166310903543,0.9647390990836116,0.004975124378109453,1
28,D20180120,2018-01-20,0.9566924057705256,0.942622690524285,0.9683994002168006,0.004975124378109453,1
29,D20180201,2018-02-01,0.9588031077938388,0.9456981314079146,0.9688415970660287,0.004975124378109453,1
30,D20180213,2018-02-13,0.969485552196897,0.9601965531567411,0.9785239650635837,0.004975124378109453,1
31,D20180225,2018-02-25,0.5384677831420808,0.5034210564015874,0.5794149248599629,,0
