k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.40262596163488673,0.36747399825222415,0.43725024951172103,,0
12,D20170712,2017-07-12,0.45378183363656766,0.41543462792907665,0.4903772641099475,,0
13,D20170724,2017-07-24,0.4425621630397929,0.40516059481684163,0.4839796164443744,,0
14,D20170805,2017-08-05,0.47694702710962755,0.44187224522346225,0.5196203959715198,,0
15,D20170817,2017-08-17,0.3986481001294118,0.3589572320196362,0.4344359005582377,,0
16,D20170829,2017-08-29,0.5597276143814258,0.5250742565983315,0.6038393765310947,,0
17,D20170910,2017-09-10,0.5508383116293951,0.5199830236522786,0.5886326518917525,,0
18,D20170922,2017-09-22,0.5377705829262353,0.49785610933627494,0.5722425970230506,,0
19,D20171004,2017-10-04,0.5353017301071109,0.5026778935002794,0.5716836430143881,,0
20,D20171016,2017-10-16,0.5071606282442492,0.46960445826110625,0.5435131727862699,,0
21,D20171028,2017-10-28,0.4557946411090259,0.42738647813608777,0.4966855531519658,,0
22,D20171109,2017-11-09,0.4506897984327321,0.4141698183936698,0.4834652522097904,,0
23,D20171121,2017-11-21,0.4226179390570606,0.38051767116026536,0.4598943932686751,,0
24,D20171203,2017-12-03,0.37290899627045637,0.33977974919893605,0.4098431777048742,,0
25,D20171215,2017-12-15,0.3209556418301028,0.2842675099924072,0.35623516658787346,,0
26,D20171227,2017-12-27,0.3281186577463242,0.2932516033217292,0.3602209074108563,1.0,1
27,D20180108,2018-01-08,0.36297389319465734,0.327691861381316,0.3990279787401688,1.0,1
28,D20180120,2018-01-20,0.3926383297757021,0.35931490528105287,0.4337891399128022,1.0,1
29,D20180201,2018-02-01,0.4122029139148747,0.3776654776060246,0.447002994140653,1.0,1
30,D20180213,2018-02-13,0.42033532465175805,0.38081469755359126,0.45508968095927105,1.0,1
31,D20180225,2018-02-25,0.819568404414328,0.7888470648348447,0.843015223796494,,0
