k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.0004634857177734375,0.0009280175436288118,0.0018776507349684834,-0.00046453182585537434,-0.0008480101474560797,-0.0002014285404584371,0
12,D20170712,2017-07-12,0.0017092201160266995,0.002680503996089101,0.005053847562521696,-0.0009712838800624013,-0.001456502772634849,-0.0005373621446779,0
13,D20170724,2017-07-24,0.003618380520492792,0.005783817730844021,0.010657583363354206,-0.0021654372103512287,-0.0030063106736633927,-0.0013843438413459826,0
14,D20170805,2017-08-05,0.006379781290888786,0.008358849212527275,0.014035068452358246,-0.0019790679216384888,-0.0031064775888808072,-0.0008245631936006251,0
15,D20170817,2017-08-17,0.008016807027161121,0.011491757817566395,0.018034564331173897,-0.0034749507904052734,-0.005190435517579317,-0.001992669748142362,0
16,D20170829,2017-08-29,0.017867591232061386,0.020663592964410782,0.023605147376656532,-0.0027960017323493958,-0.006194897973909974,0.0006549456622451524,0
17,D20170910,2017-09-10,0.018986901268363,0.0222744420170784,0.025120731443166733,-0.0032875407487154007,-0.007289691688492894,-6.142714992165692e-05,0
18,D20170922,2017-09-22,0.02077369950711727,0.02564825490117073,0.028590833768248558,-0.004874555394053459,-0.008730453671887517,-0.0014783195685595277,0
19,D20171004,2017-10-04,0.022607967257499695,0.028459779918193817,0.03068842552602291,-0.005851812660694122,-0.01019006404094398,-0.0019300606101751334,0
20,D20171016,2017-10-16,0.025823891162872314,0.04237443581223488,0.07010804116725922,-0.016550544649362564,-0.02319060298614204,-0.010262934071943165,0
21,D20171028,2017-10-28,0.05358428508043289,0.08727601170539856,0.09694825112819672,-0.03369172662496567,-0.04602175829932094,-0.01993039753288032,0
22,D20171109,2017-11-09,0.054302625358104706,0.0902256891131401,0.09833382815122604,-0.0359230637550354,-0.04844415113329888,-0.019515220634639275,0
23,D20171121,2017-11-21,0.055685706436634064,0.09857581555843353,0.10184459388256073,-0.04289010912179947,-0.05458171423524618,-0.02799495561048389,0
24,D20171203,2017-12-03,0.058059606701135635,0.11906129866838455,0.10717077553272247,-0.06100169196724892,-0.0757841520011425,-0.045891005732119086,0
25,D20171215,2017-12-15,0.0676494836807251,0.1695539355278015,0.12109070271253586,-0.10190445184707642,-0.11915418189018964,-0.08667180612683296,0
26,D20171227,2017-12-27,0.07010971754789352,0.18156394362449646,0.12399373948574066,-0.11145422607660294,-0.13222564160823821,-0.09189955312758685,1
27,D20180108,2018-01-08,0.08219081163406372,0.19630977511405945,0.12959721684455872,-0.11411896347999573,-0.13277454823255538,-0.09288008492439992,1
28,D20180120,2018-01-20,0.09440074861049652,0.20352157950401306,0.1335308998823166,-0.10912083089351654,-0.12999752685427665,-0.0865165362134576,1
29,D20180201,2018-02-01,0.101958729326725,0.20555853843688965,0.13564994931221008,-0.10359980911016464,-0.12964039370417596,-0.08112166095525028,1
30,D20180213,2018-02-13,0.10886871814727783,0.20849265158176422,0.14058999717235565,-0.09962393343448639,-0.12126870937645436,-0.0749399913474918,1
31,D20180225,2018-02-25,0.594470739364624,0.24079367518424988,0.14872868359088898,0.35367706418037415,0.3126791685819626,0.3924722224473953,0
