k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.47874733177657125,0.443586354932214,0.5142364941334899,,0
12,D20170712,2017-07-12,0.42167242095611934,0.387437502686131,0.4627543467568251,,0
13,D20170724,2017-07-24,0.449130648634968,0.40489854781790663,0.48372598598914085,,0
14,D20170805,2017-08-05,0.46106900849533683,0.424864738382782,0.49965832414079614,,0
15,D20170817,2017-08-17,0.4502051010224012,0.4084934267390609,0.49549231408392186,,0
16,D20170829,2017-08-29,0.341441867350496,0.29841303382376116,0.37616649714195666,,0
17,D20170910,2017-09-10,0.32852456198157676,0.29420356813699505,0.3686558361866013,,0
18,D20170922,2017-09-22,0.3429747527565673,0.3023886270408626,0.37989950288669544,,0
19,D20171004,2017-10-04,0.3200722032004355,0.28278715336972143,0.3547439460577148,,0
20,D20171016,2017-10-16,0.43592204728545575,0.39104515565233583,0.4744490446924439,,0
21,D20171028,2017-10-28,0.5204265337210912,0.4834089031512495,0.5551876948937248,,0
22,D20171109,2017-11-09,0.4255261235190464,0.389966405455353,0.4651016670725709,,0
23,D20171121,2017-11-21,0.4961057070135476,0.4557911789846664,0.5285832987120896,,0
24,D20171203,2017-12-03,0.559379014273503,0.5195635096867852,0.5986683953411744,,0
25,D20171215,2017-12-15,0.7058483637283975,0.6693852699740699,0.7388456322316614,,0
26,D20171227,2017-12-27,0.8553118538362725,0.8292870650258585,0.8770623516658786,0.004975124378109453,1
27,D20180108,2018-01-08,0.8981443013433043,0.8741933250242349,0.9193007463862584,0.004975124378109453,1
28,D20180120,2018-01-20,0.9147887626606306,0.8949672650172629,0.9339254759824077,0.004975124378109453,1
29,D20180201,2018-02-01,0.9457520927944835,0.9289535072513597,0.959575161526009,0.004975124378109453,1
30,D20180213,2018-02-13,0.9331714491736267,0.9174447492705662,0.9494359124965975,0.004975124378109453,1
31,D20180225,2018-02-25,0.8341809568834194,0.803323878152324,0.8573958139334986,,0
