k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20240518,2024-05-18,0.2791900634765625,0.27021220326423645,0.17083759605884552,0.00897786021232605,-0.030938626825809477,0.04703261405229566,0
12,D20240530,2024-05-30,0.3906269073486328,0.37365418672561646,0.48748716711997986,0.016972720623016357,-0.031582012027502056,0.06184104830026623,0
13,D20240611,2024-06-11,0.4076350927352905,0.3678853213787079,0.2937094271183014,0.03974977135658264,-0.0011397749185562112,0.08584826961159699,0
14,D20240623,2024-06-23,0.4766296148300171,0.44269558787345886,0.3641025424003601,0.03393402695655823,-0.01996331512928009,0.07733092755079264,0
15,D20240705,2024-07-05,0.5098258256912231,0.5484086871147156,0.4984615445137024,-0.03858286142349243,-0.08685492128133773,0.010111427307128901,0
16,D20240717,2024-07-17,0.5108675360679626,0.5513988137245178,0.5742906332015991,-0.040531277656555176,-0.08249614015221596,0.0036059588193893015,0
17,D20240729,2024-07-29,0.5169054865837097,0.540701150894165,0.5198632478713989,-0.023795664310455322,-0.07500752657651902,0.026034963130950918,0
18,D20240822,2024-08-22,0.5173391103744507,0.5112141966819763,0.515623927116394,0.006124913692474365,-0.042773687094449994,0.049460767954587925,0
19,D20240903,2024-09-03,0.5626161694526672,0.48731833696365356,0.5525128245353699,0.07529783248901367,0.022656433284282684,0.12942256852984424,0
20,D20240915,2024-09-15,0.5797299742698669,0.48543381690979004,0.5515214204788208,0.0942961573600769,0.04733593091368675,0.1406329721212387,0
21,D20240927,2024-09-27,0.642586886882782,0.5224725604057312,0.6392820477485657,0.12011432647705078,0.07112234979867935,0.16846855878829955,0
22,D20241009,2024-10-09,0.679746150970459,0.5686743259429932,0.546256422996521,0.11107182502746582,0.0650723323225975,0.15467879176139832,0
23,D20241021,2024-10-21,0.7120993733406067,0.5799300670623779,0.5560683608055115,0.13216930627822876,0.09402005672454834,0.17460573911666868,0
24,D20241102,2024-11-02,0.7463093400001526,0.590489387512207,0.5541538596153259,0.15581995248794556,0.11257409155368805,0.19763962924480433,0
25,D20241114,2024-11-14,0.7274274826049805,0.5756349563598633,0.5671111345291138,0.1517925262451172,0.10692338347434997,0.1987863555550575,0
26,D20241126,2024-11-26,0.6908740997314453,0.5413669943809509,0.5673162341117859,0.14950710535049438,0.10679592937231064,0.1880949631333351,0
27,D20241208,2024-12-08,0.622803270816803,0.5206437706947327,0.622085452079773,0.10215950012207031,0.059280109405517575,0.15181004181504248,0
28,D20241220,2024-12-20,0.6635655760765076,0.523404061794281,0.5487179756164551,0.14016151428222656,0.10507805347442627,0.18586017340421676,1
29,D20250101,2025-01-01,0.6602084040641785,0.5450766682624817,0.5582906007766724,0.11513173580169678,0.06802810132503509,0.16399473547935486,1
30,D20250113,2025-01-13,0.6655815839767456,0.5582280158996582,0.34694018959999084,0.1073535680770874,0.059686599671840666,0.151237279176712,1
31,D20250125,2025-01-25,0.6889204382896423,0.5325937867164612,0.3581196665763855,0.15632665157318115,0.10963694602251053,0.2074458226561546,1
32,D20250206,2025-02-06,0.6657048463821411,0.534316897392273,0.3001367449760437,0.13138794898986816,0.07709762752056122,0.17813609391450877,1
