ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10116519320,-33.48485237,149.00466201,686251.2,6293162.1,D20180201,0.4749342
D10116519321,-33.48484361,149.00462469,686247.7,6293163.1,D20180201,0.075518005
D10116519328,-33.48478143,149.00435996,686223.2999999999,6293170.500000001,D20180201,0.01432882
D10116519329,-33.48477239,149.00432144,686219.7,6293171.6,D20180201,0.06019727
D10116519330,-33.48476231,149.0042786,686215.8,6293172.8,D20180201,0.02805731
D10116519347,-33.48459425,149.00356381,686149.7,6293192.7,D20180201,0.002548327
D10116519348,-33.48458509,149.00352482,686146.1,6293193.8,D20180201,0.01413514
D10116519350,-33.48456675,149.00344679,686138.9,6293195.9,D20180201,0.030035319
D10116519353,-33.48453925,149.00332973,686128.1,6293199.200000001,D20180201,0.08947779
D10116519362,-33.48445244,149.00296045,686093.9,6293209.5,D20180201,0.03780844
D10116519369,-33.48437948,149.0026503,686065.3,6293218.1,D20180201,0.010099617
D10116519370,-33.48436945,149.00260765,686061.3,6293219.3,D20180201,0.025537798
D10116519373,-33.48433889,149.00247773,686049.3,6293223.0,D20180201,0.0046654744
D10116519374,-33.48432863,149.0024341,686045.3,6293224.2,D20180201,0.054283988
D10116519383,-33.48423717,149.00204525,686009.3,6293235.0,D20180201,0.09248127
D10116519387,-33.48419462,149.00186444,685992.6,6293240.1,D20180201,0.021230446
D10116519388,-33.48418409,149.00181969,685988.5,6293241.3,D20180201,0.0022321546
D10116519390,-33.48416015,149.00171803,685979.1,6293244.1,D20180201,0.0063416287
D10116519392,-33.48413625,149.00161656,685969.7,6293247.0,D20180201,0.0072529344
D10116519395,-33.48409914,149.00145905,685955.2,6293251.4,D20180201,0.010467407
D10116519400,-33.48403672,149.00119414,685930.7,6293258.8,D20180201,0.0077004693
D10116519404,-33.48399277,149.00100743,685913.4,6293263.999999999,D20180201,0.033908926
D10116519407,-33.48396395,149.00088483,685902.1,6293267.4,D20180201,0.121604204
D10116519408,-33.48395463,149.00084519,685898.4,6293268.5,D20180201,0.001735047
D10116519413,-33.48390834,149.00064821,685880.2,6293274.0,D20180201,0.08285745
D10116519415,-33.4838904,149.00057185,685873.2,6293276.1,D20180201,0.027815059
D10116519418,-33.48386342,149.00045699,685862.6,6293279.3,D20180201,0.025300257
D10116519420,-33.4838454,149.00038029,685855.5,6293281.4,D20180201,0.0038351207
D10116519421,-33.48383629,149.00034154,685851.9,6293282.5,D20180201,0.048109565
D10116519423,-33.48381797,149.00026358,685844.7000000001,6293284.7,D20180201,0.0013317189
D10116519425,-33.48379953,149.00018509,685837.4,6293286.9,D20180201,0.0019784707
D10116519427,-33.48378145,149.00010815,685830.3,6293289.0,D20180201,0.049517933
D10116519437,-33.48369237,148.99972895,685795.2999999999,6293299.6,D20180201,0.0052131843
D10116519439,-33.48367468,148.99965362,685788.3,6293301.7,D20180201,0.181302
D10116519440,-33.48366592,148.99961634,685784.9,6293302.7,D20180201,0.042191662
D10116519442,-33.48364898,148.99954419,685778.2,6293304.7,D20180201,0.025126565
D10116519443,-33.48364076,148.99950917,685775.0,6293305.7,D20180201,0.0017516962
D10116519444,-33.48363235,148.99947335,685771.6,6293306.7,D20180201,0.0028194056
D10116519445,-33.48362392,148.99943744,685768.3,6293307.7,D20180201,0.0071241334
D10116519446,-33.48361548,148.99940147,685765.0,6293308.7,D20180201,0.0021870825
D10116519448,-33.48359854,148.99932933,685758.3,6293310.7,D20180201,0.003450833
D10116519463,-33.48347215,148.998791,685708.6,6293325.7,D20180201,0.047799457
D10116519466,-33.48344351,148.99866917,685697.3,6293329.1,D20180201,0.0018891817
D10116519467,-33.48343394,148.99862846,685693.6,6293330.2,D20180201,0.00044994184
D10116519468,-33.48342462,148.9985888,685689.9,6293331.299999999,D20180201,0.023359036
D10116519469,-33.48341537,148.99854945,685686.3,6293332.4,D20180201,0.04768325
D10116519470,-33.48340601,148.99850964,685682.6,6293333.5,D20180201,0.05197226
D10116519471,-33.48339714,148.99847186,685679.1,6293334.6,D20180201,0.060335383
D10116519473,-33.48338131,148.99840439,685672.8,6293336.4,D20180201,0.0016418719
D10116519479,-33.48333338,148.99820014,685654.0000000001,6293342.1,D20180201,0.0076075615
D10116519480,-33.48332563,148.99816707,685650.9,6293343.0,D20180201,0.08647729
D10116519505,-33.48310845,148.99724241,685565.5,6293368.8,D20180201,0.016349927
D10116618914,-33.48884458,149.02109271,687769.4,6292689.8,D20180201,0.027672857
D10116618996,-33.48807881,149.01783191,687468.0,6292780.6,D20180201,0.19755764
D10116619000,-33.48803979,149.01766584,687452.7000000001,6292785.2,D20180201,0.07700013
D10116619003,-33.48801302,149.01755181,687442.2,6292788.4,D20180201,0.009388878
D10116619099,-33.48722557,149.01419447,687131.9,6292881.8,D20180201,0.024412133
D10116619100,-33.48721761,149.01416052,687128.7000000001,6292882.7,D20180201,0.10728277
D10116619107,-33.4871447,149.01385045,687100.1,6292891.4,D20180201,0.086114705
D10116619108,-33.4871319,149.01379611,687095.1,6292892.9,D20180201,0.11574605
D10116619109,-33.48711551,149.01372663,687088.6,6292894.8,D20180201,0.025233323
D10116619110,-33.48709858,149.01365488,687081.9999999999,6292896.8,D20180201,0.08956602
D10116619125,-33.48688165,149.01273474,686997.0,6292922.5,D20180201,0.031338084
D10116619258,-33.48561104,149.00732762,686497.3,6293073.2,D20180201,0.08615591
D10116619310,-33.4850662,149.00501143,686283.2,6293137.8,D20180201,0.043477256
D10116619312,-33.48504825,149.00493501,686276.1,6293139.9,D20180201,0.1104016
D10116619320,-33.48497654,149.00462973,686247.9,6293148.4,D20180201,0.22550176
D10116619321,-33.4849676,149.00459165,686244.4,6293149.4,D20180201,0.002147884
D10116619322,-33.48495877,149.00455405,686240.9,6293150.5,D20180201,0.010226758
D10116619323,-33.48494991,149.00451633,686237.4,6293151.5,D20180201,0.035798825
D10116619330,-33.48488543,149.0042419,686212.1,6293159.2,D20180201,0.09248103
D10116619331,-33.48487522,149.00419849,686208.1,6293160.4,D20180201,0.0015786994
D10116619333,-33.4848552,149.00411333,686200.2,6293162.8,D20180201,0.15847726
D10116619334,-33.48484525,149.00407101,686196.3,6293163.9,D20180201,0.06265444
D10116619335,-33.48483548,149.00402948,686192.5,6293165.1,D20180201,0.021040356
D10116619339,-33.48479529,149.00385856,686176.7000000001,6293169.9,D20180201,0.077322245
D10116619342,-33.48476579,149.00373309,686165.1,6293173.4,D20180201,0.009744631
D10116619343,-33.48475673,149.00369451,686161.5,6293174.4,D20180201,0.041708536
D10116619344,-33.48474768,149.00365599,686157.9,6293175.500000001,D20180201,0.113146536
D10116619346,-33.48472939,149.00357815,686150.7,6293177.7,D20180201,0.0327175
D10116619350,-33.48469315,149.00342387,686136.5,6293182.0,D20180201,0.03207259
D10116619352,-33.48467502,149.00334672,686129.3,6293184.1,D20180201,0.03848022
D10116619353,-33.48466596,149.00330815,686125.8,6293185.2,D20180201,0.0481969
D10116619354,-33.4846569,149.00326957,686122.2,6293186.3,D20180201,0.0035499444
D10116619362,-33.48457817,149.00293473,686091.2999999999,6293195.6,D20180201,0.0064805774
D10116619369,-33.48450669,149.00263083,686063.2,6293204.1,D20180201,0.2259196
D10116619370,-33.4844968,149.00258879,686059.2999999999,6293205.2,D20180201,0.095689975
D10116619373,-33.48446698,149.00246195,686047.6,6293208.8,D20180201,0.0008099727
D10116619374,-33.48445713,149.00242008,686043.7,6293209.9,D20180201,0.12138062
D10116619385,-33.48434116,149.00192717,685998.2,6293223.700000001,D20180201,0.021378113
D10116619387,-33.48431981,149.00183644,685989.8,6293226.200000001,D20180201,0.067182146
D10116619389,-33.48429643,149.00173715,685980.6,6293229.0,D20180201,0.07671382
D10116619390,-33.48428442,149.00168618,685975.9,6293230.4,D20180201,0.02065093
D10116619391,-33.4842724,149.00163515,685971.2,6293231.8,D20180201,0.029071376
D10116619392,-33.48426036,149.00158405,685966.4,6293233.3,D20180201,0.013031047
D10116619410,-33.48405887,149.00072818,685887.2999999999,6293257.1,D20180201,0.106085114
D10116619415,-33.48401245,149.00053063,685869.1,6293262.6,D20180201,0.020508444
D10116619416,-33.48400326,149.00049151,685865.5,6293263.7,D20180201,0.04984273
D10116619418,-33.48398502,149.00041388,685858.3,6293265.9,D20180201,0.013305782
D10116619421,-33.48395831,149.00030019,685847.8,6293269.1,D20180201,0.01783228
D10116619424,-33.4839315,149.00018605,685837.2,6293272.2,D20180201,0.00094057684
D10116619426,-33.48391332,149.00010869,685830.1,6293274.4,D20180201,0.03880777
D10116619427,-33.48390422,149.00006995,685826.5,6293275.5,D20180201,0.031287186
D10116619429,-33.48388623,148.9999934,685819.4,6293277.6,D20180201,0.039758217
D10116619433,-33.48384964,148.99983769,685805.0,6293281.9,D20180201,0.030106908
D10116619439,-33.48379415,148.99960154,685783.2,6293288.499999999,D20180201,0.001111557
D10116619441,-33.48377729,148.99952975,685776.6,6293290.5,D20180201,0.013759677
D10116619443,-33.48376076,148.9994593,685770.1,6293292.5,D20180201,0.0018132784
D10116619444,-33.48375248,148.99942403,685766.8,6293293.499999999,D20180201,0.003404516
D10116619445,-33.48374418,148.99938869,685763.5,6293294.4,D20180201,0.009122351
D10116619446,-33.48373606,148.99935406,685760.3,6293295.4,D20180201,0.01286379
D10116619447,-33.48372758,148.99931798,685757.0,6293296.4,D20180201,0.002541273
D10116619450,-33.48370396,148.99921727,685747.7,6293299.2,D20180201,0.0015167191
D10116619451,-33.48369631,148.99918463,685744.7000000001,6293300.1,D20180201,0.0048051556
D10116619463,-33.48359187,148.99873997,685703.6,6293312.5,D20180201,0.057366986
D10116619465,-33.48357334,148.99866112,685696.3,6293314.699999999,D20180201,0.03890708
D10116619468,-33.48354495,148.99854035,685685.1,6293318.0,D20180201,0.030386595
D10116619471,-33.48351852,148.99842784,685674.7,6293321.2,D20180201,0.09778688
D10116619472,-33.4835103,148.9983928,685671.5,6293322.200000001,D20180201,0.017172731
D10116619473,-33.48350227,148.99835861,685668.3,6293323.1,D20180201,0.011334832
D10116619474,-33.48349427,148.99832451,685665.2,6293324.1,D20180201,0.03388089
D10116619475,-33.48348621,148.99829017,685662.0000000001,6293325.0,D20180201,0.052334305
D10116619476,-33.48347857,148.99825756,685659.0,6293325.9,D20180201,0.026766073
D10116619477,-33.48347065,148.99822383,685655.9,6293326.9,D20180201,0.023855347
D10116619479,-33.48345517,148.99815781,685649.8,6293328.7,D20180201,0.006864308
D10116619480,-33.48344756,148.99812538,685646.8,6293329.6,D20180201,0.04294732
D10116619481,-33.48343992,148.99809278,685643.8,6293330.500000001,D20180201,0.08170833
D10116619482,-33.48343225,148.99806007,685640.7000000001,6293331.4,D20180201,0.23569503
D10116619512,-33.48316941,148.99694113,685537.3,6293362.6,D20180201,0.017124528
D10116718996,-33.48821002,149.01782933,687467.5,6292766.0,D20180201,0.3184738
D10116718997,-33.48820051,149.01778884,687463.8,6292767.2,D20180201,0.11480017
D10116718998,-33.48819101,149.0177484,687460.0,6292768.3,D20180201,0.06477694
D10116719000,-33.48817193,149.01766715,687452.5,6292770.6,D20180201,0.05180247
D10116719008,-33.4881005,149.01736289,687424.4,6292778.999999999,D20180201,0.20028907
D10116719098,-33.48736513,149.01422744,687134.6,6292866.2,D20180201,0.030364294
D10116719099,-33.48735752,149.01419497,687131.6,6292867.100000001,D20180201,0.04238726
D10116719100,-33.48734987,149.01416233,687128.6,6292868.0,D20180201,0.017851003
D10116719102,-33.48733421,149.01409551,687122.5,6292869.9,D20180201,0.028004061
D10116719108,-33.48725525,149.01376038,687091.5,6292879.3,D20180201,0.03815404
D10116719110,-33.48722015,149.01361167,687077.7,6292883.4,D20180201,0.07672133
D10116719314,-33.48515505,149.00482873,686265.9999999999,6293128.2,D20180201,0.0025550527
D10116719319,-33.48511017,149.00463767,686248.4,6293133.499999999,D20180201,0.08001642
D10116719321,-33.48509254,149.00456261,686241.4,6293135.6,D20180201,0.087947026
D10116719327,-33.48504005,149.00433909,686220.8,6293141.9,D20180201,0.032670073
D10116719330,-33.48501136,149.00421699,686209.5,6293145.3,D20180201,0.11401004
D10116719334,-33.48497218,149.00405036,686194.1,6293149.9,D20180201,0.026133038
D10116719335,-33.48496208,149.00400742,686190.1,6293151.1,D20180201,0.0005941497
D10116719338,-33.48493152,149.00387748,686178.1,6293154.699999999,D20180201,0.061770473
D10116719343,-33.48488277,149.0036701,686159.0,6293160.499999999,D20180201,0.017175285
D10116719346,-33.48485546,149.00355388,686148.2,6293163.7,D20180201,0.054598246
D10116719380,-33.48452184,149.00213492,686017.1,6293203.299999999,D20180201,0.0037536123
D10116719384,-33.48447773,149.00194753,685999.8,6293208.5,D20180201,0.005186966
D10116719386,-33.48445515,149.00185159,685990.9,6293211.2,D20180201,0.17086832
D10116719387,-33.48444405,149.00180445,685986.5,6293212.5,D20180201,0.07533037
D10116719390,-33.48440801,149.00165143,685972.4,6293216.8,D20180201,0.077034086
D10116719392,-33.48438394,149.00154928,685962.9,6293219.6,D20180201,0.030744785
D10116719404,-33.4842416,149.00094495,685907.1,6293236.5,D20180201,0.00015332215
D10116719405,-33.48423152,149.00090206,685903.1,6293237.7,D20180201,0.0008822217
D10116719410,-33.48418167,149.0006901,685883.5,6293243.6,D20180201,0.0065582073
D10116719414,-33.48414442,149.00053158,685868.9,6293248.0,D20180201,0.026328893
D10116719415,-33.4841351,149.00049196,685865.2,6293249.1,D20180201,0.008650796
D10116719420,-33.48408993,149.00029968,685847.5,6293254.5,D20180201,0.016458495
D10116719421,-33.48408105,149.00026188,685844.0,6293255.5,D20180201,0.03303541
D10116719423,-33.4840633,149.0001863,685837.0,6293257.6,D20180201,0.108985275
D10116719426,-33.48403585,149.00006952,685826.2,6293260.9,D20180201,0.013655513
D10116719427,-33.48402657,149.00003003,685822.5,6293262.0,D20180201,0.026886817
D10116719429,-33.48400825,148.99995206,685815.2999999999,6293264.1,D20180201,0.03748629
D10116719430,-33.48399904,148.99991287,685811.7,6293265.2,D20180201,0.038602084
D10116719431,-33.48398987,148.99987381,685808.1,6293266.3,D20180201,0.40154588
D10116719432,-33.48398035,148.99983335,685804.4,6293267.5,D20180201,0.014649234
D10116719433,-33.48397077,148.99979257,685800.6,6293268.6,D20180201,0.010138749
D10116719434,-33.48396133,148.99975242,685796.9,6293269.7,D20180201,0.008166365
D10116719436,-33.48394234,148.99967163,685789.4,6293272.0,D20180201,0.032362346
D10116719440,-33.48390571,148.99951574,685775.0,6293276.3,D20180201,0.030843055
D10116719443,-33.4838801,148.9994067,685764.9,6293279.3,D20180201,0.0048130816
D10116719444,-33.48387162,148.99937058,685761.6,6293280.3,D20180201,0.0050322255
D10116719445,-33.4838632,148.99933472,685758.3,6293281.3,D20180201,0.008924706
D10116719446,-33.48385507,148.99930005,685755.1,6293282.3,D20180201,0.027797954
D10116719448,-33.48383933,148.99923297,685748.9,6293284.2,D20180201,0.0011615299
D10116719450,-33.48382367,148.9991662,685742.7,6293286.0,D20180201,0.00053957815
D10116719451,-33.48381585,148.99913287,685739.6,6293286.9,D20180201,0.0006961288
D10116719453,-33.48380046,148.99906725,685733.6,6293288.8,D20180201,0.0011013944
D10116719467,-33.48367641,148.99853916,685684.7000000001,6293303.500000001,D20180201,0.015249137
D10116719468,-33.48366732,148.9985005,685681.2,6293304.6,D20180201,0.05441315
D10116719471,-33.48364198,148.99839257,685671.2,6293307.6,D20180201,0.009643038
D10116719472,-33.48363375,148.99835751,685668.0,6293308.5,D20180201,0.0037556812
D10116719473,-33.48362555,148.99832255,685664.7000000001,6293309.5,D20180201,0.027670212
D10116719477,-33.48359299,148.99818383,685651.9,6293313.4,D20180201,0.09898875
D10116719478,-33.48358575,148.99815293,685649.0,6293314.2,D20180201,0.10866974
D10116719479,-33.48357805,148.9981201,685646.0000000001,6293315.100000001,D20180201,0.036898408
D10116719480,-33.48357044,148.99808765,685643.0,6293316.0,D20180201,0.07327933
D10116719482,-33.48355497,148.9980217,685636.9,6293317.9,D20180201,0.08539635
D10116818996,-33.48834335,149.01783563,687467.8,6292751.200000001,D20180201,0.042366087
D10116818997,-33.4883335,149.01779374,687463.9,6292752.4,D20180201,0.042164277
D10116818999,-33.48831393,149.01771043,687456.2,6292754.7,D20180201,0.0014184295
D10116819000,-33.4883042,149.01766904,687452.4,6292755.9,D20180201,0.07252496
D10116819002,-33.48828522,149.01758823,687444.9,6292758.1,D20180201,0.0076018292
D10116819004,-33.4882668,149.01750979,687437.7,6292760.299999999,D20180201,0.073288694
D10116819011,-33.48820563,149.01724914,687413.6,6292767.6,D20180201,0.01488773
D10116819099,-33.48748639,149.0141825,687130.2,6292852.9,D20180201,0.07021265
D10116819100,-33.4874785,149.01414882,687127.1,6292853.799999999,D20180201,0.031988543
D10116819319,-33.48523766,149.00461938,686246.4,6293119.4,D20180201,0.022011962
D10116819392,-33.48450809,149.00151688,685959.7,6293205.9,D20180201,0.08710397
D10116819393,-33.48449604,149.00146574,685954.9,6293207.3,D20180201,0.048344124
D10116819397,-33.48444872,149.00126482,685936.4,6293212.9,D20180201,0.01438844
D10116819414,-33.48426705,149.00049284,685865.0,6293234.500000001,D20180201,0.0030444448
D10116819415,-33.48425774,149.00045323,685861.4,6293235.6,D20180201,0.010959629
D10116819420,-33.48421317,149.0002635,685843.8,6293240.9,D20180201,0.009219661
D10116819422,-33.48419542,149.00018792,685836.8,6293243.0,D20180201,0.007549824
D10116819423,-33.48418655,149.00015014,685833.4,6293244.0,D20180201,0.09211982
D10116819425,-33.48416762,149.00006963,685825.9,6293246.3,D20180201,0.039867386
D10116819426,-33.48415812,149.00002921,685822.2,6293247.4,D20180201,0.0039346092
D10116819429,-33.48412979,148.99990871,685811.0,6293250.699999999,D20180201,0.015802713
D10116819430,-33.48412042,148.99986881,685807.4,6293251.9,D20180201,0.10643632
D10116819432,-33.48410105,148.99978645,685799.7,6293254.2,D20180201,0.00754893
D10116819434,-33.4840818,148.99970457,685792.2,6293256.4,D20180201,0.00962774
D10116819436,-33.48406234,148.99962177,685784.5,6293258.7,D20180201,0.06238191
D10116819446,-33.48397369,148.99924439,685749.6,6293269.2,D20180201,0.001646911
D10116819448,-33.48395769,148.99917619,685743.2999999999,6293271.1,D20180201,0.0054968316
D10116819453,-33.48391773,148.99900592,685727.6,6293275.9,D20180201,0.0014798119
D10116819455,-33.4839009,148.99893421,685721.0,6293277.9,D20180201,0.03589884
D10116819456,-33.48389241,148.99889806,685717.6,6293278.9,D20180201,0.11388724
D10116819471,-33.48376516,148.9983561,685667.5,6293294.0,D20180201,0.0067957127
D10116819472,-33.48375679,148.99832045,685664.2,6293295.0,D20180201,0.014631081
D10116819474,-33.48373997,148.99824879,685657.6,6293296.9,D20180201,0.009783654
D10116819476,-33.48372377,148.99817978,685651.2,6293298.9,D20180201,0.18126059
D10116819477,-33.48371616,148.99814734,685648.2,6293299.8,D20180201,0.07386976
D10116819478,-33.48370849,148.99811462,685645.2,6293300.7,D20180201,0.07862832
D10116819479,-33.483701,148.99808267,685642.3,6293301.6,D20180201,0.11056335
D10116819520,-33.48334983,148.99658729,685504.1,6293343.2,D20180201,0.040587466
D10116819524,-33.48331393,148.99643449,685489.9,6293347.4,D20180201,0.0026905865
D10116919002,-33.48841679,149.01758711,687444.6,6292743.5,D20180201,0.02379263
D10116919004,-33.48839747,149.01750489,687437.0,6292745.8,D20180201,0.09962052
D10116919006,-33.48837843,149.01742383,687429.5,6292748.1,D20180201,0.317662
D10116919008,-33.4883598,149.01734451,687422.1,6292750.3,D20180201,0.076039106
D10116919014,-33.48830662,149.01711795,687401.2,6292756.6,D20180201,0.04737039
D10116919041,-33.48806309,149.01608069,687305.3,6292785.5,D20180201,0.0041594226
D10116919098,-33.48762282,149.01420225,687131.7,6292837.7,D20180201,0.032916408
D10116919099,-33.4876142,149.01416553,687128.4,6292838.7,D20180201,0.011016937
D10116919103,-33.48757623,149.01400393,687113.4,6292843.2,D20180201,0.069072396
D10116919106,-33.48753692,149.01383707,687097.9999999999,6292847.9,D20180201,0.07674495
D10116919108,-33.48750223,149.01369006,687084.4,6292852.0,D20180201,0.05280096
D10116919109,-33.48748373,149.01361171,687077.2,6292854.2,D20180201,0.0050766086
D10116919396,-33.48458483,149.00128325,685937.8,6293197.8,D20180201,0.004025274
D10116919414,-33.48439061,149.00045795,685861.5,6293220.8,D20180201,0.051629152
D10116919416,-33.48437228,149.00037995,685854.3,6293223.0,D20180201,0.010555716
D10116919422,-33.48431867,149.00015176,685833.2,6293229.4,D20180201,0.000428887
D10116919423,-33.48430893,149.00011033,685829.4,6293230.5,D20180201,0.04581127
D10116919424,-33.48429918,149.00006888,685825.6,6293231.7,D20180201,0.003993308
D10116919426,-33.48427976,148.99998629,685817.9,6293234.0,D20180201,0.05028096
D10116919430,-33.48424118,148.99982219,685802.8,6293238.5,D20180201,0.0033912433
D10116919432,-33.48422195,148.9997404,685795.2,6293240.8,D20180201,0.0011463882
D10116919433,-33.48421224,148.99969909,685791.4,6293242.0,D20180201,0.008389615
D10116919434,-33.48420253,148.99965779,685787.6,6293243.1,D20180201,0.0227111
D10116919446,-33.48409338,148.99919326,685744.6,6293256.100000001,D20180201,0.003546734
D10116919447,-33.48408495,148.99915733,685741.3,6293257.1,D20180201,0.0039562434
D10116919453,-33.48403524,148.99894556,685721.7,6293263.0,D20180201,0.0074791824
D10116919454,-33.48402711,148.99891092,685718.5,6293263.9,D20180201,0.048406694
D10116919455,-33.48401894,148.99887611,685715.2999999999,6293264.9,D20180201,0.034672696
D10116919456,-33.48401073,148.99884112,685712.1,6293265.9,D20180201,0.078267165
D10116919457,-33.48400247,148.99880595,685708.8,6293266.8,D20180201,0.025042826
D10116919462,-33.483961,148.9986293,685692.5,6293271.8,D20180201,0.0055871457
D10116919474,-33.48386337,148.99821327,685654.1,6293283.3,D20180201,0.0012215315
D10116919477,-33.48384025,148.9981147,685645.0,6293286.1,D20180201,0.04688826
D10117019007,-33.48849736,149.01736905,687424.1,6292735.0,D20180201,0.607042
D10117019008,-33.48848801,149.01732925,687420.4,6292736.1,D20180201,0.041264348
D10117019009,-33.48847861,149.01728921,687416.7000000001,6292737.2,D20180201,0.06711009
D10117019010,-33.488469,149.01724834,687413.0,6292738.4,D20180201,0.086408414
D10117019022,-33.48836489,149.01680472,687372.0,6292750.7,D20180201,0.10080374
D10117019098,-33.48774701,149.01417007,687128.5,6292824.0,D20180201,0.011531487
D10117019099,-33.48773862,149.01413429,687125.2,6292825.0,D20180201,0.051558018
D10117019103,-33.48769983,149.01396923,687109.9,6292829.6,D20180201,0.077566296
D10117019105,-33.48767629,149.01386923,687100.7000000001,6292832.4,D20180201,0.07341935
D10117019413,-33.48452417,149.00046564,685862.0000000001,6293206.0,D20180201,0.070164874
D10117019414,-33.48451493,149.00042633,685858.3,6293207.1,D20180201,0.003363107
D10117019416,-33.48449646,149.00034771,685851.1,6293209.3,D20180201,0.010429317
D10117019417,-33.48448725,149.00030852,685847.4,6293210.4,D20180201,0.1895018
D10117019420,-33.48445978,149.00019162,685836.6,6293213.6,D20180201,0.021331798
D10117019421,-33.48445068,149.0001529,685833.0,6293214.7,D20180201,0.007245364
D10117019422,-33.48444124,149.00011272,685829.3,6293215.800000001,D20180201,0.18053982
D10117019430,-33.4843632,148.99978082,685798.7,6293225.1,D20180201,0.0022881397
D10117019431,-33.48435326,148.99973855,685794.8,6293226.3,D20180201,0.0019280849
D10117019433,-33.48433337,148.99965398,685786.9,6293228.6,D20180201,0.014223169
D10117019434,-33.48432342,148.9996117,685783.0,6293229.8,D20180201,0.018538078
D10117019435,-33.48431393,148.9995713,685779.2999999999,6293230.9,D20180201,0.05672288
D10117019438,-33.48428622,148.99945338,685768.4,6293234.2,D20180201,0.24328838
D10117019441,-33.4842587,148.99933628,685757.6,6293237.5,D20180201,0.0009514014
D10117019442,-33.48424962,148.99929765,685753.9999999999,6293238.5,D20180201,0.0008980698
D10117019447,-33.4842066,148.99911446,685737.1,6293243.6,D20180201,0.029440628
D10117019448,-33.48419779,148.99907696,685733.6,6293244.7,D20180201,0.0023210293
D10117019449,-33.48418927,148.99904064,685730.2,6293245.7,D20180201,0.01362741
D10117019453,-33.48415605,148.99889914,685717.2,6293249.6,D20180201,0.04706228
D10117019454,-33.48414773,148.99886371,685713.9,6293250.6,D20180201,0.009797841
D10117019455,-33.4841396,148.99882906,685710.7,6293251.6,D20180201,0.018468713
D10117019456,-33.48413131,148.99879374,685707.4,6293252.6,D20180201,0.001956611
D10117019458,-33.48411495,148.99872404,685701.0,6293254.5,D20180201,0.047002833
D10117019461,-33.48409044,148.99861959,685691.2999999999,6293257.4,D20180201,0.07142657
D10117019462,-33.48408218,148.99858442,685688.1,6293258.4,D20180201,0.004213329
D10117019463,-33.48407389,148.99854907,685684.8,6293259.4,D20180201,0.002599103
D10117019541,-33.48339854,148.9956736,685419.1,6293339.4,D20180201,0.50448376
D10117019543,-33.48337935,148.99559202,685411.5,6293341.7,D20180201,0.22670646
D10117019547,-33.4833414,148.99543059,685396.6,6293346.2,D20180201,0.18349177
D10117019548,-33.48333218,148.99539136,685393.0,6293347.3,D20180201,0.26812994
D10117019549,-33.48332298,148.9953522,685389.3,6293348.4,D20180201,0.2806816
D10117019553,-33.48328616,148.99519557,685374.9,6293352.7,D20180201,0.047292106
D10117019564,-33.4831836,148.99475928,685334.5,6293364.9,D20180201,0.1984581
D10117119009,-33.48860267,149.01725647,687413.4,6292723.5,D20180201,0.06711052
D10117119016,-33.48854129,149.01699498,687389.3,6292730.800000001,D20180201,0.018069707
D10117119017,-33.48853304,149.0169598,687385.9999999999,6292731.8,D20180201,0.067475155
D10117119022,-33.48849163,149.01678324,687369.7,6292736.7,D20180201,0.16361915
D10117119025,-33.48846661,149.01667658,687359.8,6292739.7,D20180201,0.07538368
D10117119031,-33.48841534,149.0164581,687339.7,6292745.7,D20180201,0.21881129
D10117119097,-33.48787849,149.01416899,687128.1,6292809.4,D20180201,0.07695878
D10117119102,-33.48783297,149.01397514,687110.2,6292814.8,D20180201,0.07977332
D10117119416,-33.48462062,149.0003154,685847.8,6293195.6,D20180201,0.0014659697
D10117119420,-33.48458286,149.00015475,685832.9,6293200.1,D20180201,0.006246881
D10117119421,-33.48457353,149.00011503,685829.3,6293201.2,D20180201,0.10372247
D10117119422,-33.48456415,149.00007515,685825.6,6293202.3,D20180201,0.21604964
D10117119424,-33.4845453,148.99999496,685818.2,6293204.5,D20180201,0.08489035
D10117119430,-33.48448708,148.99974734,685795.2999999999,6293211.4,D20180201,0.3659142
D10117119433,-33.48445726,148.99962052,685783.6,6293214.9,D20180201,0.00072392
D10117119435,-33.48443797,148.99953848,685776.0,6293217.2,D20180201,0.007336768
D10117119436,-33.48442853,148.99949832,685772.3,6293218.4,D20180201,0.024760423
D10117119437,-33.48441927,148.99945891,685768.6,6293219.4,D20180201,0.002036924
D10117119438,-33.48440983,148.99941876,685764.9,6293220.6,D20180201,0.4748149
D10117119440,-33.48439095,148.99933844,685757.5,6293222.8,D20180201,0.032993704
D10117119441,-33.48438164,148.99929882,685753.8,6293223.9,D20180201,0.00053059374
D10117119442,-33.48437264,148.99926052,685750.3,6293225.0,D20180201,0.004732846
D10117119457,-33.48424454,148.99871498,685699.9,6293240.2,D20180201,0.11378319
D10117119461,-33.48421316,148.99858121,685687.5,6293243.9,D20180201,0.009915571
D10117119462,-33.48420518,148.99854719,685684.4,6293244.8,D20180201,0.004354405
D10117119463,-33.48419718,148.99851311,685681.2,6293245.8,D20180201,0.12864622
D10117119464,-33.48418923,148.99847921,685678.1,6293246.7,D20180201,0.053046
D10117119474,-33.48411282,148.99815338,685648.0,6293255.8,D20180201,0.39102453
D10117119536,-33.48356766,148.99583262,685433.5,6293320.4,D20180201,0.0007569073
