ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10115319252,-33.48406386,149.00803212,686566.0000000001,6293243.5,D20170805,0.018749738
D10115319253,-33.48405241,149.00798345,686561.5,6293244.8,D20170805,0.019370042
D10115319254,-33.48404094,149.00793473,686557.0,6293246.2,D20170805,0.0017539797
D10115319255,-33.48402933,149.00788544,686552.5,6293247.6,D20170805,0.009289194
D10115319259,-33.48398284,149.00768796,686534.2,6293253.1,D20170805,0.014410257
D10115319260,-33.48397082,149.00763691,686529.5,6293254.5,D20170805,0.006467316
D10115319263,-33.48393328,149.00747759,686514.8,6293258.999999999,D20170805,0.039824586
D10115319264,-33.48392106,149.00742568,686510.0000000001,6293260.4,D20170805,0.04252501
D10115319265,-33.48390899,149.00737442,686505.3,6293261.8,D20170805,0.022579601
D10115319270,-33.48385014,149.00712453,686482.2,6293268.8,D20170805,0.4055093
D10115319272,-33.48382736,149.00702774,686473.2,6293271.500000001,D20170805,0.0006837232
D10115319276,-33.48378416,149.00684413,686456.3,6293276.6,D20170805,0.0057409387
D10115319277,-33.48377344,149.00679859,686452.0,6293277.9,D20170805,0.014249969
D10115319278,-33.48376295,149.00675399,686447.9,6293279.2,D20170805,0.021064064
D10115319280,-33.48374197,149.00666479,686439.7,6293281.6,D20170805,0.15225196
D10115319281,-33.48373149,149.00662024,686435.6,6293282.9,D20170805,0.014450791
D10115319282,-33.48372102,149.00657573,686431.4,6293284.1,D20170805,0.10941512
D10115319283,-33.48371051,149.00653106,686427.2999999999,6293285.4,D20170805,0.24625525
D10115319285,-33.48369097,149.00644792,686419.6,6293287.700000001,D20170805,0.053407345
D10115319287,-33.48367156,149.00636538,686412.0,6293290.0,D20170805,0.0019985398
D10115319288,-33.48366191,149.00632429,686408.2,6293291.1,D20170805,0.10225077
D10115319291,-33.48363373,149.00620439,686397.1,6293294.5,D20170805,0.003589079
D10115319292,-33.48362463,149.00616564,686393.5,6293295.5,D20170805,0.031359438
D10115319298,-33.48357016,149.00593378,686372.1,6293302.0,D20170805,0.34708843
D10115319300,-33.48355288,149.00586015,686365.3,6293304.1,D20170805,0.0022925877
D10115319301,-33.48354428,149.00582354,686361.9,6293305.1,D20170805,0.0017693427
D10115319304,-33.48351864,149.00571432,686351.8,6293308.1,D20170805,0.012064464
D10115319306,-33.48350097,149.00563908,686344.9,6293310.2,D20170805,0.02822366
D10115319307,-33.48349212,149.00560141,686341.4,6293311.3,D20170805,0.03651765
D10115319308,-33.48348327,149.00556372,686337.9,6293312.3,D20170805,0.0026650424
D10115319310,-33.48346537,149.00548749,686330.9,6293314.4,D20170805,0.04226162
D10115319311,-33.48345637,149.00544918,686327.2999999999,6293315.5,D20170805,0.009035167
D10115319314,-33.48342833,149.00532985,686316.3,6293318.8,D20170805,0.0012340001
D10115319318,-33.48339051,149.00516893,686301.4,6293323.3,D20170805,0.002627997
D10115319319,-33.48338085,149.00512783,686297.6,6293324.4,D20170805,0.02551029
D10115319320,-33.48337099,149.00508589,686293.8,6293325.6,D20170805,0.06623252
D10115319321,-33.48336107,149.00504371,686289.9,6293326.8,D20170805,0.00014089356
D10115319323,-33.48334177,149.00496158,686282.3,6293329.1,D20170805,0.008366694
D10115319324,-33.48333181,149.00491926,686278.4,6293330.3,D20170805,0.0031875507
D10115319326,-33.48331063,149.00482922,686270.0000000001,6293332.8,D20170805,0.027798291
D10115319328,-33.48328731,149.0047302,686260.9,6293335.500000001,D20170805,0.008117437
D10115319332,-33.48324058,149.00453174,686242.5,6293341.1,D20170805,0.07791155
D10115319333,-33.48322928,149.00448375,686238.1,6293342.4,D20170805,0.10295984
D10115319334,-33.48321804,149.00443598,686233.7,6293343.7,D20170805,0.0019181453
D10115319335,-33.48320685,149.00438845,686229.3,6293345.1,D20170805,0.034272376
D10115319336,-33.48319562,149.00434072,686224.9,6293346.4,D20170805,0.0045373784
D10115319347,-33.48308103,149.00385361,686179.9,6293360.000000001,D20170805,0.0016115285
D10115319361,-33.48294303,149.00326671,686125.6,6293376.3,D20170805,0.00047114296
D10115319370,-33.48285666,149.0028993,686091.7,6293386.600000001,D20170805,0.0066864095
D10115319373,-33.48282803,149.00277749,686080.4,6293390.0,D20170805,0.009124033
D10115319380,-33.48276044,149.00248999,686053.8,6293398.0,D20170805,0.7414393
D10115319398,-33.48258465,149.00174229,685984.7000000001,6293418.8,D20170805,0.20948318
D10115319399,-33.4825754,149.00170296,685981.1,6293419.9,D20170805,0.009640233
D10115319400,-33.48256602,149.00166306,685977.4,6293421.0,D20170805,0.0045020604
D10115319401,-33.48255672,149.00162348,685973.7,6293422.1,D20170805,0.0051712673
D10115319402,-33.4825476,149.00158463,685970.2,6293423.200000001,D20170805,0.00060579303
D10115319403,-33.48253844,149.00154566,685966.6,6293424.3,D20170805,0.008360027
D10115319406,-33.48251098,149.00142878,685955.8,6293427.5,D20170805,0.13681385
D10115319408,-33.48249301,149.00135231,685948.7000000001,6293429.7,D20170805,0.0008863773
D10115319409,-33.48248414,149.00131453,685945.2,6293430.7,D20170805,0.000898354
D10115319410,-33.48247511,149.00127613,685941.6,6293431.8,D20170805,0.0024617831
D10115319415,-33.48243195,149.00109233,685924.7000000001,6293436.9,D20170805,0.021066567
D10115319416,-33.48242336,149.00105574,685921.3,6293437.9,D20170805,0.001982215
D10115319467,-33.48198655,148.99919551,685749.3,6293489.7,D20170805,0.0066836197
D10115319473,-33.48192867,148.99894932,685726.6,6293496.6,D20170805,0.059455253
D10115418933,-33.48720355,149.02083592,687749.1,6292872.2,D20170805,0.0010148875
D10115418943,-33.48711061,149.02044015,687712.5,6292883.2,D20170805,0.11443915
D10115419027,-33.48633689,149.01714521,687408.0,6292975.0,D20170805,0.0027710223
D10115419029,-33.48631859,149.01706727,687400.8,6292977.2,D20170805,0.010429879
D10115419030,-33.48631014,149.01703125,687397.5,6292978.2,D20170805,0.005868618
D10115419031,-33.48630184,149.01699587,687394.2,6292979.2,D20170805,0.0076692784
D10115419032,-33.48629335,149.01695969,687390.8,6292980.2,D20170805,0.16690484
D10115419033,-33.48628484,149.0169234,687387.5,6292981.2,D20170805,0.0025300533
D10115419038,-33.4862415,149.01673874,687370.4,6292986.3,D20170805,0.0060078716
D10115419044,-33.48618789,149.0165104,687349.3,6292992.7,D20170805,0.008954938
D10115419049,-33.48614339,149.01632083,687331.8,6292997.9,D20170805,0.0039300667
D10115419050,-33.4861345,149.01628298,687328.3,6292999.0,D20170805,0.01157482
D10115419053,-33.48610953,149.01617651,687318.5,6293002.0,D20170805,0.3182807
D10115419054,-33.4861014,149.01614184,687315.2999999999,6293002.9,D20170805,0.0054546683
D10115419055,-33.48609344,149.01610792,687312.1,6293003.9,D20170805,0.01327475
D10115419061,-33.48604297,149.0158928,687292.2,6293009.9,D20170805,0.011528247
D10115419062,-33.4860341,149.01585503,687288.7000000001,6293010.9,D20170805,0.12391237
D10115419063,-33.48602521,149.01581714,687285.2,6293012.0,D20170805,0.019574394
D10115419075,-33.48591698,149.01535619,687242.6,6293024.8,D20170805,0.02539541
D10115419076,-33.48590801,149.015318,687239.1,6293025.9,D20170805,0.058647387
D10115419081,-33.48586304,149.01512646,687221.4,6293031.2,D20170805,0.0115433745
D10115419109,-33.48563402,149.01415006,687131.2,6293058.3,D20170805,0.112053834
D10115419110,-33.48562371,149.01410618,687127.1,6293059.6,D20170805,0.0082710385
D10115419132,-33.48532072,149.01282059,687008.3,6293095.5,D20170805,0.049114093
D10115419216,-33.48455499,149.00956035,686707.0,6293186.3,D20170805,0.095532015
D10115419219,-33.48452403,149.0094287,686694.8,6293189.9,D20170805,0.26212838
D10115419221,-33.48450343,149.0093411,686686.7,6293192.4,D20170805,0.0052249786
D10115419222,-33.48449357,149.00929917,686682.9,6293193.6,D20170805,0.016839845
D10115419224,-33.48447547,149.00922212,686675.7,6293195.7,D20170805,0.040067255
D10115419225,-33.48446638,149.0091834,686672.2,6293196.8,D20170805,0.019822175
D10115419226,-33.48445726,149.00914455,686668.6,6293197.9,D20170805,0.0010039437
D10115419229,-33.48442976,149.0090275,686657.8,6293201.1,D20170805,0.14715669
D10115419230,-33.48442018,149.00898673,686654.0000000001,6293202.3,D20170805,0.006312665
D10115419231,-33.48441063,149.00894611,686650.2,6293203.4,D20170805,0.031198524
D10115419232,-33.48440112,149.00890562,686646.5,6293204.5,D20170805,0.046616565
D10115419233,-33.48439163,149.00886526,686642.8,6293205.6,D20170805,0.03185442
D10115419234,-33.48438218,149.00882502,686639.0,6293206.8,D20170805,0.031231407
D10115419235,-33.48437274,149.00878486,686635.2999999999,6293207.9,D20170805,0.062067512
D10115419237,-33.48435258,149.0086991,686627.4,6293210.3,D20170805,0.11848852
D10115419238,-33.48434224,149.00865516,686623.2999999999,6293211.5,D20170805,0.09567957
D10115419239,-33.48433191,149.00861123,686619.2999999999,6293212.7,D20170805,0.09447569
D10115419240,-33.48432158,149.00856731,686615.2,6293213.9,D20170805,0.008761309
D10115419242,-33.48430125,149.00848084,686607.2,6293216.4,D20170805,0.034284346
D10115419245,-33.48426895,149.00834355,686594.5,6293220.2,D20170805,0.63156813
D10115419250,-33.48421323,149.00810678,686572.7000000001,6293226.8,D20170805,0.0027784256
D10115419252,-33.48419033,149.00800951,686563.7,6293229.499999999,D20170805,0.0005572854
D10115419253,-33.48417889,149.00796092,686559.2,6293230.9,D20170805,0.41698122
D10115419254,-33.48416757,149.00791284,686554.7,6293232.2,D20170805,0.020810386
D10115419255,-33.48415639,149.00786532,686550.3,6293233.5,D20170805,0.011313733
D10115419256,-33.48414515,149.00781755,686545.9,6293234.9,D20170805,0.0026513792
D10115419258,-33.48412247,149.0077212,686537.0,6293237.5,D20170805,0.0027400022
D10115419259,-33.48411098,149.00767239,686532.5,6293238.9,D20170805,0.00310307
D10115419260,-33.48409844,149.00761918,686527.6,6293240.4,D20170805,0.04483761
D10115419263,-33.48405889,149.00745136,686512.1,6293245.1,D20170805,0.09385404
D10115419265,-33.48403362,149.0073441,686502.2,6293248.1,D20170805,0.07679927
D10115419270,-33.48397628,149.00710053,686479.7,6293254.9,D20170805,0.03300724
D10115419274,-33.48392978,149.00690303,686461.4,6293260.4,D20170805,0.0049827397
D10115419277,-33.48389698,149.00676363,686448.5,6293264.3,D20170805,0.004598816
D10115419281,-33.48385485,149.00658456,686432.0,6293269.3,D20170805,0.20365235
D10115419283,-33.48383446,149.00649783,686424.0,6293271.7,D20170805,0.07914467
D10115419285,-33.4838146,149.00641338,686416.2,6293274.0,D20170805,0.45055196
D10115419287,-33.48379459,149.00632827,686408.3,6293276.4,D20170805,0.45757005
D10115419289,-33.48377518,149.00624571,686400.7000000001,6293278.7,D20170805,0.10214461
D10115419290,-33.48376622,149.00620753,686397.1,6293279.800000001,D20170805,0.0066449833
D10115419292,-33.4837482,149.00613084,686390.0000000001,6293281.9,D20170805,0.062277235
D10115419293,-33.48373942,149.00609343,686386.6,6293282.9,D20170805,0.12860832
D10115419294,-33.48373043,149.00605516,686383.1,6293284.0,D20170805,0.1534181
D10115419298,-33.48369466,149.00590286,686369.0,6293288.3,D20170805,0.014034241
D10115419300,-33.48367704,149.00582783,686361.9999999999,6293290.3,D20170805,0.0008314909
D10115419301,-33.48366827,149.0057905,686358.6,6293291.4,D20170805,0.004927783
D10115419302,-33.48365953,149.00575327,686355.2,6293292.4,D20170805,0.0037524856
D10115419303,-33.48365081,149.00571612,686351.7,6293293.499999999,D20170805,0.017557535
D10115419304,-33.48364182,149.00567784,686348.2,6293294.5,D20170805,0.0015345791
D10115419305,-33.48363273,149.00563917,686344.6,6293295.6,D20170805,0.002169571
D10115419306,-33.48362368,149.00560062,686341.0,6293296.7,D20170805,0.012512551
D10115419307,-33.48361464,149.00556217,686337.5,6293297.7,D20170805,0.0344854
D10115419308,-33.48360547,149.00552311,686333.9,6293298.8,D20170805,0.050986856
D10115419314,-33.48355087,149.00529069,686312.4,6293305.3,D20170805,0.00045023745
D10115419315,-33.48354167,149.00525153,686308.8,6293306.4,D20170805,0.03771209
D10115419318,-33.48351405,149.00513399,686297.9,6293309.7,D20170805,0.0007922689
D10115419321,-33.48348489,149.00500996,686286.5,6293313.1,D20170805,0.05569251
D10115419322,-33.48347504,149.00496803,686282.6,6293314.3,D20170805,0.003916689
D10115419323,-33.48346505,149.00492558,686278.7,6293315.5,D20170805,0.005938462
D10115419324,-33.48345516,149.00488352,686274.8,6293316.6,D20170805,0.0021802958
D10115419326,-33.4834336,149.00479187,686266.3,6293319.2,D20170805,0.0012007578
D10115419328,-33.48341095,149.00469568,686257.4,6293321.9,D20170805,0.07514579
D10115419330,-33.48338798,149.00459811,686248.4,6293324.6,D20170805,0.0010508912
D10115419333,-33.48335297,149.00444944,686234.6,6293328.799999999,D20170805,0.046543542
D10115419334,-33.48334145,149.0044005,686230.1,6293330.1,D20170805,0.17055212
D10115419338,-33.48329681,149.00421084,686212.6,6293335.4,D20170805,0.0515671
D10115419340,-33.48327481,149.00411737,686204.0,6293338.0,D20170805,0.011574159
D10115419341,-33.48326356,149.0040696,686199.5,6293339.3,D20170805,0.008943384
D10115419342,-33.48325289,149.00402424,686195.4,6293340.6,D20170805,0.011882248
D10115419347,-33.48320528,149.00382168,686176.6,6293346.3,D20170805,0.00057161914
D10115419350,-33.48317619,149.00369794,686165.2,6293349.7,D20170805,0.007969135
D10115419352,-33.48315635,149.00361355,686157.4,6293352.100000001,D20170805,0.13801256
D10115419362,-33.48305721,149.00319195,686118.4,6293363.8,D20170805,0.041243058
D10115419363,-33.48304776,149.00315174,686114.7,6293364.9,D20170805,0.06427516
D10115419370,-33.48298198,149.00287184,686088.8,6293372.7,D20170805,0.02385706
D10115419372,-33.48296329,149.00279231,686081.5,6293374.9,D20170805,0.14539883
D10115419376,-33.48292499,149.00262939,686066.4,6293379.5,D20170805,0.078379266
D10115419380,-33.48288509,149.00245969,686050.8,6293384.2,D20170805,0.67286736
D10115419383,-33.4828555,149.00233386,686039.1,6293387.7,D20170805,0.076591685
D10115419387,-33.48281669,149.0021688,686023.9,6293392.3,D20170805,0.047256313
D10115419396,-33.48272534,149.00178041,685988.0,6293403.1,D20170805,0.18078187
D10115419399,-33.4826956,149.00165392,685976.3,6293406.7,D20170805,0.019970737
D10115419401,-33.48267612,149.0015711,685968.6,6293409.0,D20170805,0.0782471
D10115419403,-33.48265725,149.0014908,685961.2,6293411.2,D20170805,0.0055880705
D10115419404,-33.48264811,149.0014519,685957.6,6293412.3,D20170805,0.0044795363
D10115419405,-33.48263866,149.00141169,685953.9,6293413.4,D20170805,0.000520583
D10115419408,-33.48261163,149.00129663,685943.2999999999,6293416.6,D20170805,0.00067938695
D10115419409,-33.48260261,149.00125825,685939.7,6293417.7,D20170805,0.0010724928
D10115419410,-33.48259414,149.00122216,685936.4,6293418.7,D20170805,0.0044377428
D10115419411,-33.48258553,149.00118551,685933.0,6293419.7,D20170805,0.15330136
D10115419412,-33.48257692,149.00114886,685929.6,6293420.700000001,D20170805,0.052066553
D10115419414,-33.48255974,149.00107566,685922.8,6293422.8,D20170805,0.0073221684
D10115419416,-33.48254257,149.00100255,685916.1,6293424.799999999,D20170805,0.0008645324
D10115419418,-33.48252601,149.00093201,685909.6,6293426.8,D20170805,0.018540932
D10115419421,-33.4825012,149.00082629,685899.8,6293429.7,D20170805,0.015730383
D10115419424,-33.48247619,149.00071977,685889.9,6293432.7,D20170805,0.18331936
D10115419456,-33.48220492,148.99956437,685783.2,6293464.8,D20170805,0.10584359
D10115419457,-33.48219602,148.99952648,685779.7,6293465.9,D20170805,0.0365304
D10115419473,-33.48204718,148.99889321,685721.1,6293483.5,D20170805,0.17192599
D10115419481,-33.48197046,148.9985669,685691.0,6293492.6,D20170805,0.08845409
D10115419482,-33.48196094,148.99852639,685687.2,6293493.7,D20170805,0.064067304
D10115519020,-33.48652173,149.01737143,687428.6,6292954.1,D20170805,0.11722744
D10115519023,-33.4864921,149.01724535,687417.0,6292957.6,D20170805,0.08459253
D10115519025,-33.48647254,149.01716211,687409.3,6292959.9,D20170805,0.0022057341
D10115519029,-33.48643701,149.01701075,687395.2999999999,6292964.1,D20170805,0.030889582
D10115519030,-33.4864287,149.01697532,687392.0,6292965.1,D20170805,0.110409774
D10115519033,-33.4864038,149.0168692,687382.2,6292968.100000001,D20170805,0.18872769
D10115519034,-33.4863954,149.01683339,687378.9,6292969.1,D20170805,0.23044814
D10115519037,-33.48636864,149.01671939,687368.3,6292972.2,D20170805,0.0019330785
D10115519038,-33.48635963,149.01668102,687364.8,6292973.3,D20170805,0.002080325
D10115519047,-33.48627859,149.01633586,687332.9,6292982.9,D20170805,0.0038431974
D10115519049,-33.48626053,149.01625894,687325.8,6292985.1,D20170805,0.088568464
D10115519050,-33.48625241,149.0162243,687322.6,6292986.0,D20170805,0.04055428
D10115519051,-33.48624428,149.01618964,687319.4,6292987.0,D20170805,0.16681762
D10115519054,-33.4862199,149.01608567,687309.8,6292989.9,D20170805,0.021500291
D10115519059,-33.48617842,149.01590885,687293.4,6292994.8,D20170805,0.08832434
D10115519060,-33.48616976,149.01587197,687289.9999999999,6292995.8,D20170805,0.06272084
D10115519061,-33.48616108,149.01583497,687286.6,6292996.9,D20170805,0.08049978
D10115519062,-33.48615237,149.01579788,687283.2,6292997.9,D20170805,0.020699395
D10115519071,-33.48607372,149.01546278,687252.2,6293007.200000001,D20170805,0.014915685
D10115519106,-33.48578789,149.01424412,687139.6,6293041.1,D20170805,0.019073965
D10115519108,-33.48576974,149.01416684,687132.4,6293043.299999999,D20170805,0.017157722
D10115519110,-33.48575094,149.0140868,687125.0,6293045.5,D20170805,0.03252549
D10115519222,-33.48462277,149.00928807,686681.6,6293179.2,D20170805,0.10811831
D10115519224,-33.48460505,149.00921261,686674.6,6293181.300000001,D20170805,0.13149603
D10115519225,-33.48459626,149.00917516,686671.1,6293182.4,D20170805,0.014270004
D10115519226,-33.48458734,149.00913718,686667.6,6293183.4,D20170805,0.008267863
D10115519230,-33.48455037,149.00897983,686653.1,6293187.8,D20170805,0.0077708825
D10115519231,-33.4845406,149.00893823,686649.2,6293189.0,D20170805,0.019690465
D10115519232,-33.48453085,149.00889677,686645.4,6293190.1,D20170805,0.015355403
D10115519233,-33.48452114,149.00885545,686641.6,6293191.3,D20170805,0.03524679
D10115519234,-33.48451146,149.00881426,686637.8,6293192.4,D20170805,0.029505791
D10115519235,-33.48450179,149.00877311,686633.9999999999,6293193.6,D20170805,0.074843824
D10115519236,-33.48449163,149.00872991,686630.0000000001,6293194.8,D20170805,0.024292208
D10115519237,-33.48448129,149.00868595,686625.9,6293196.0,D20170805,0.06074494
D10115519238,-33.48447095,149.008642,686621.8,6293197.2,D20170805,0.10462954
D10115519239,-33.48446061,149.008598,686617.8,6293198.5,D20170805,0.020839177
D10115519240,-33.48445025,149.00855398,686613.7,6293199.7,D20170805,0.008025891
D10115519242,-33.48442895,149.00846344,686605.3,6293202.2,D20170805,0.021298204
D10115519243,-33.48441758,149.00841514,686600.9,6293203.6,D20170805,0.01253571
D10115519244,-33.48440633,149.00836731,686596.5,6293204.9,D20170805,0.13779238
D10115519245,-33.48439517,149.00831991,686592.1,6293206.2,D20170805,0.43530968
D10115519248,-33.484362,149.00817894,686579.1,6293210.2,D20170805,0.03463387
D10115519250,-33.48433943,149.00808306,686570.2,6293212.8,D20170805,0.0061947987
D10115519253,-33.48430543,149.00793862,686556.8,6293216.9,D20170805,0.033674993
D10115519254,-33.48429448,149.00789208,686552.5,6293218.2,D20170805,0.023024809
D10115519255,-33.48428358,149.00784575,686548.3,6293219.5,D20170805,0.40309817
D10115519256,-33.48427262,149.0077992,686544.0,6293220.8,D20170805,0.017523311
D10115519257,-33.48426161,149.0077524,686539.6,6293222.1,D20170805,0.06711265
D10115519259,-33.48423926,149.00765745,686530.9,6293224.7,D20170805,0.003962097
D10115519265,-33.48416287,149.0073332,686500.9,6293233.8,D20170805,0.45098308
D10115519266,-33.48415054,149.00728086,686496.1,6293235.2,D20170805,0.17760137
D10115519269,-33.48411434,149.00712717,686481.8,6293239.500000001,D20170805,0.05565742
D10115519270,-33.48410235,149.00707625,686477.1,6293240.9,D20170805,0.009183302
D10115519271,-33.48409016,149.0070245,686472.4,6293242.4,D20170805,0.051428385
D10115519276,-33.48403084,149.00677257,686449.1,6293249.4,D20170805,0.0014369853
D10115519281,-33.48397823,149.00654895,686428.4,6293255.6,D20170805,0.007029523
D10115519282,-33.48396819,149.00650625,686424.5,6293256.8,D20170805,0.20821722
D10115519283,-33.48395827,149.00646402,686420.6,6293258.0,D20170805,0.013817666
D10115519284,-33.48394834,149.0064218,686416.7000000001,6293259.2,D20170805,0.0388129
D10115519285,-33.48393841,149.00637957,686412.8,6293260.4,D20170805,0.0024484396
D10115519287,-33.48391857,149.00629519,686405.0,6293262.7,D20170805,0.092616946
D10115519289,-33.48389948,149.00621395,686397.4,6293265.0,D20170805,0.027761502
D10115519290,-33.48389033,149.006175,686393.8,6293266.1,D20170805,0.2008047
D10115519294,-33.48385399,149.00602032,686379.6,6293270.4,D20170805,0.17704163
D10115519298,-33.48381835,149.00586856,686365.5,6293274.6,D20170805,0.030047692
D10115519301,-33.48379175,149.00575532,686355.1,6293277.7,D20170805,0.0012473619
D10115519303,-33.4837737,149.00567847,686348.0,6293279.9,D20170805,0.09256336
D10115519305,-33.48375513,149.00559943,686340.7000000001,6293282.1,D20170805,0.0039177253
D10115519306,-33.48374589,149.00556009,686337.0,6293283.2,D20170805,0.0603965
D10115519307,-33.48373668,149.00552088,686333.4,6293284.3,D20170805,0.041902162
D10115519308,-33.48372749,149.0054818,686329.8,6293285.4,D20170805,0.073693246
D10115519310,-33.48370916,149.00540376,686322.6,6293287.5,D20170805,0.0015027827
D10115519317,-33.48364461,149.00512903,686297.2,6293295.200000001,D20170805,0.04235323
D10115519319,-33.48362573,149.00504871,686289.8,6293297.4,D20170805,0.0012740047
D10115519322,-33.48359706,149.00492671,686278.5,6293300.8,D20170805,0.052416764
D10115519323,-33.4835875,149.00488602,686274.7,6293302.0,D20170805,0.8138097
D10115519325,-33.48356642,149.00479642,686266.4,6293304.5,D20170805,0.001026929
D10115519326,-33.48355553,149.00475017,686262.2,6293305.7,D20170805,0.0004225542
D10115519330,-33.48351189,149.00456471,686245.0,6293310.9,D20170805,0.001093732
D10115519332,-33.4834882,149.00446413,686235.7,6293313.7,D20170805,0.06606942
D10115519333,-33.48347621,149.00441321,686231.0,6293315.2,D20170805,0.013072242
D10115519336,-33.48344196,149.00426773,686217.6,6293319.2,D20170805,0.00768072
D10115519338,-33.48342066,149.0041772,686209.2,6293321.7,D20170805,0.048220456
D10115519340,-33.48339919,149.00408598,686200.8,6293324.3,D20170805,0.030652244
D10115519341,-33.48338839,149.00404007,686196.5,6293325.6,D20170805,0.11920719
D10115519344,-33.48335889,149.00391459,686184.9,6293329.1,D20170805,0.00091327174
D10115519346,-33.48333942,149.00383179,686177.3,6293331.4,D20170805,0.026174711
D10115519353,-33.48327028,149.00353772,686150.1,6293339.6,D20170805,0.0060086404
D10115519355,-33.48325048,149.00345352,686142.3,6293341.9,D20170805,0.002688466
D10115519356,-33.48324061,149.00341155,686138.4,6293343.1,D20170805,0.07883284
D10115519362,-33.48318143,149.00315988,686115.2,6293350.1,D20170805,0.014127135
D10115519363,-33.483172,149.00311975,686111.5,6293351.2,D20170805,0.18164407
D10115519367,-33.4831343,149.00295932,686096.6,6293355.7,D20170805,0.04249838
D10115519370,-33.48310718,149.00284387,686086.0000000001,6293358.9,D20170805,0.023703933
D10115519377,-33.48304167,149.00256515,686060.2,6293366.7,D20170805,0.22317371
D10115519386,-33.48294977,149.00217445,686024.1,6293377.5,D20170805,0.0042290967
D10115519394,-33.48286752,149.00182477,685991.8,6293387.3,D20170805,0.02104477
D10115519400,-33.4828067,149.00156621,685967.9,6293394.500000001,D20170805,0.006261716
D10115519403,-33.48277852,149.00144629,685956.8,6293397.799999999,D20170805,0.0050670803
D10115519405,-33.4827596,149.00136583,685949.4,6293400.1,D20170805,0.0034891875
D10115519408,-33.48273219,149.00124915,685938.6,6293403.3,D20170805,0.004016576
D10115519409,-33.48272345,149.00121193,685935.1,6293404.4,D20170805,0.00618812
D10115519410,-33.48271489,149.00117549,685931.8,6293405.4,D20170805,0.06068248
D10115519411,-33.48270614,149.00113824,685928.3,6293406.4,D20170805,0.03300215
D10115519412,-33.48269738,149.00110092,685924.9,6293407.5,D20170805,0.0849714
D10115519413,-33.48268858,149.00106349,685921.4,6293408.5,D20170805,0.04178731
D10115519414,-33.48267978,149.00102599,685918.0000000001,6293409.5,D20170805,0.0012310827
D10115519416,-33.48266278,149.00095358,685911.2999999999,6293411.6,D20170805,0.0032567251
D10115519417,-33.48265468,149.00091906,685908.1,6293412.5,D20170805,0.016363082
D10115519418,-33.48264669,149.00088502,685904.9,6293413.5,D20170805,0.0065325126
D10115519419,-33.48263875,149.00085117,685901.8,6293414.4,D20170805,0.096884005
D10115519448,-33.48239934,148.99983115,685807.5,6293442.8,D20170805,0.0057423403
D10115519466,-33.48223566,148.99913457,685743.1,6293462.2,D20170805,0.061790265
D10115519471,-33.4821883,148.99893309,685724.5,6293467.8,D20170805,0.1712091
D10115619016,-33.48667473,149.0174623,687436.7000000001,6292937.0,D20170805,0.019159956
D10115619017,-33.48666578,149.01742416,687433.2,6292938.0,D20170805,0.24520196
D10115619019,-33.48664768,149.01734709,687426.1,6292940.2,D20170805,0.13276006
D10115619020,-33.48663799,149.01730584,687422.3,6292941.3,D20170805,0.07824731
D10115619021,-33.48662827,149.01726445,687418.4,6292942.5,D20170805,0.32935295
D10115619022,-33.48661851,149.01722294,687414.6,6292943.6,D20170805,0.50170946
D10115619029,-33.48655568,149.01695532,687389.9,6292951.1,D20170805,0.10730469
D10115619030,-33.4865476,149.01692084,687386.7,6292952.0,D20170805,0.14645022
D10115619033,-33.48652322,149.01681687,687377.1,6292954.9,D20170805,0.11388008
D10115619034,-33.48651423,149.0167786,687373.5,6292956.0,D20170805,0.13229088
D10115619036,-33.48649621,149.01670186,687366.4,6292958.1,D20170805,0.02617726
D10115619037,-33.4864872,149.01666348,687362.9,6292959.2,D20170805,0.001069357
D10115619038,-33.48647819,149.01662511,687359.2999999999,6292960.3,D20170805,0.47481975
D10115619040,-33.48646018,149.01654838,687352.3,6292962.4,D20170805,0.0059191105
D10115619042,-33.48644217,149.01647167,687345.2,6292964.5,D20170805,0.10347896
D10115619045,-33.48641516,149.01635663,687334.5,6292967.700000001,D20170805,0.017499512
D10115619047,-33.48639717,149.01628,687327.5,6292969.9,D20170805,0.03828816
D10115619049,-33.48637989,149.01620639,687320.7000000001,6292971.9,D20170805,0.031601004
D10115619051,-33.48636284,149.01613371,687313.9,6292973.9,D20170805,0.099165976
D10115619054,-33.48633786,149.01602724,687304.1,6292976.9,D20170805,0.11949957
D10115619055,-33.48632962,149.01599209,687300.8,6292977.9,D20170805,0.05767543
D10115619060,-33.48628798,149.01581458,687284.4,6292982.8,D20170805,0.049833067
D10115619061,-33.48627954,149.01577863,687281.1,6292983.8,D20170805,0.10232372
D10115619106,-33.48591136,149.0142089,687136.0,6293027.5,D20170805,0.060836077
D10115619108,-33.48589428,149.01413612,687129.3,6293029.5,D20170805,0.062891215
D10115619109,-33.48588555,149.01409891,687125.9,6293030.5,D20170805,0.010392781
D10115619110,-33.48587654,149.01406054,687122.3,6293031.6,D20170805,0.011627293
D10115619111,-33.48586584,149.01401506,687118.1,6293032.9,D20170805,0.061609335
D10115619226,-33.48471466,149.00911816,686665.6,6293169.4,D20170805,0.009538893
D10115619229,-33.48468741,149.00900213,686654.8,6293172.6,D20170805,0.004310953
D10115619230,-33.48467798,149.00896202,686651.1,6293173.7,D20170805,0.02056945
