k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.5456982502476065,0.4932129415648729,0.5972611422911852,,0
12,D20240530,2024-05-30,0.521320567844173,0.47317563552327496,0.5668263453284912,,0
13,D20240611,2024-06-11,0.49990095741168705,0.45439022779795313,0.5489891053152856,,0
14,D20240623,2024-06-23,0.5273027401782766,0.4825760977220205,0.5787715417629581,,0
15,D20240705,2024-07-05,0.5395444040937604,0.48407758336084517,0.5847038626609441,,0
16,D20240717,2024-07-17,0.5587454605480355,0.5093241994057444,0.6102301089468471,,0
17,D20240729,2024-07-29,0.5626015186530208,0.5188973258501156,0.6132109607131067,,0
18,D20240822,2024-08-22,0.541855397821063,0.49501254539451967,0.5870128755364806,,0
19,D20240903,2024-09-03,0.534724331462529,0.48988081875206346,0.5824721030042918,,0
20,D20240915,2024-09-15,0.5067811158798283,0.4623945196434467,0.5519385935952459,,0
21,D20240927,2024-09-27,0.5190359854737537,0.4668946847144272,0.5661373390557939,,0
22,D20241009,2024-10-09,0.5407725321888412,0.4974067348960053,0.5873000990425883,,0
23,D20241021,2024-10-21,0.5578342687355562,0.5089494882799604,0.6010571145592604,,0
24,D20241102,2024-11-02,0.5546781115879829,0.5064879498184219,0.5967930009904259,,0
25,D20241114,2024-11-14,0.5489600528227138,0.5031469131726642,0.5956989105315286,,0
26,D20241126,2024-11-26,0.5582964674810168,0.5233043908880819,0.6022007263123142,,0
27,D20241208,2024-12-08,0.5905975569494882,0.5379356223175965,0.6321743149554309,,0
28,D20241220,2024-12-20,0.6886233080224495,0.643076262793001,0.7290742819412347,0.004975124378109453,1
29,D20250101,2025-01-01,0.7049983492901949,0.6674047540442389,0.7464476724991747,0.004975124378109453,1
30,D20250113,2025-01-13,0.6919511389897656,0.647206668867613,0.7315519973588642,0.004975124378109453,1
31,D20250125,2025-01-25,0.6744139980191483,0.6299785407725321,0.7168497854077253,0.004975124378109453,1
32,D20250206,2025-02-06,0.6582766589633542,0.6238814790359855,0.7020637173984814,0.004975124378109453,1
33,D20250218,2025-02-18,0.605427533839551,0.5562264773852758,0.6516543413667877,,0
