k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.46736291181372336,0.4317221322865779,0.5057421123256403,,0
12,D20170712,2017-07-12,0.4261564689196739,0.3890281697539265,0.46722896341609,,0
13,D20170724,2017-07-24,0.41105205602433514,0.3697915323601183,0.44813284051783825,,0
14,D20170805,2017-08-05,0.39804879446442126,0.3569373809148604,0.43265033976572165,,0
15,D20170817,2017-08-17,0.3974375504395704,0.35934403487911215,0.4368027400923551,,0
16,D20170829,2017-08-29,0.35638869389567784,0.31435814602046713,0.39009510097464767,,0
17,D20170910,2017-09-10,0.3542493398086997,0.3195270976892111,0.39547273517375087,,0
18,D20170922,2017-09-22,0.33903031865870137,0.2991774470056206,0.3790743234531467,,0
19,D20171004,2017-10-04,0.3261989694807768,0.2905356264534953,0.3700847384782888,,0
20,D20171016,2017-10-16,0.37741453328175967,0.34105852661537944,0.4088656647995072,,0
21,D20171028,2017-10-28,0.5625689440281937,0.5236418921822845,0.5959888304705147,,0
22,D20171109,2017-11-09,0.5490212932586471,0.5117299160972069,0.587400135619768,,0
23,D20171121,2017-11-21,0.5382672186964266,0.498247090621702,0.57041125262047,,0
24,D20171203,2017-12-03,0.4837662182618703,0.44382010801828004,0.5251080421567363,,0
25,D20171215,2017-12-15,0.5602624529031703,0.5198340329212212,0.5970339144926913,,0
26,D20171227,2017-12-27,0.901370046177576,0.8776886380241538,0.9217358136469779,0.004975124378109453,1
27,D20180108,2018-01-08,0.9366980406763796,0.9196535249201324,0.950885348767245,0.004975124378109453,1
28,D20180120,2018-01-20,0.936096347339417,0.9201526677458943,0.9509867054424594,0.004975124378109453,1
29,D20180201,2018-02-01,0.9545243996198826,0.9401663729830141,0.9658527092913867,0.004975124378109453,1
30,D20180213,2018-02-13,0.9412441681112081,0.9215525598231213,0.9559325291654132,0.004975124378109453,1
31,D20180225,2018-02-25,0.7857016651624333,0.752290613106409,0.8141248704687954,,0
