k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.08224642276763916,0.11371830850839615,0.16543972492218018,-0.03147188574075699,-0.047928785905241966,-0.015427423641085633,0
12,D20170712,2017-07-12,0.06646808981895447,0.11701109260320663,0.1494257152080536,-0.05054300278425217,-0.07140342928469182,-0.03190507255494596,0
13,D20170724,2017-07-24,0.05741932615637779,0.11050773411989212,0.10945925861597061,-0.05308840796351433,-0.06874510440975427,-0.03340649213641883,0
14,D20170805,2017-08-05,0.05466536432504654,0.10759468376636505,0.12288769334554672,-0.05292931944131851,-0.06965187788009644,-0.03259975314140321,0
15,D20170817,2017-08-17,0.06867360323667526,0.10503317415714264,0.13044852018356323,-0.03635957092046738,-0.05657935999333859,-0.01885038167238239,0
16,D20170829,2017-08-29,0.0563645102083683,0.09758970141410828,0.13614124059677124,-0.041225191205739975,-0.05965191647410393,-0.02047410290688277,0
17,D20170910,2017-09-10,0.07882913947105408,0.1137155070900917,0.16385316848754883,-0.03488636761903763,-0.05648698788136244,-0.016135049611330048,0
18,D20170922,2017-09-22,0.0659153163433075,0.10434263199567795,0.12959539890289307,-0.03842731565237045,-0.05831481954082847,-0.0170359279960394,0
19,D20171004,2017-10-04,0.06001835688948631,0.11230131983757019,0.15792010724544525,-0.05228296294808388,-0.07274417616426945,-0.029810625500977055,0
20,D20171016,2017-10-16,0.059731625020504,0.10598476976156235,0.14570952951908112,-0.04625314474105835,-0.06871425881981849,-0.024557118490338353,0
21,D20171028,2017-10-28,0.15237124264240265,0.14932891726493835,0.14928056299686432,0.0030423253774642944,-0.024223991855978965,0.029147750511765463,0
22,D20171109,2017-11-09,0.21894584596157074,0.21912594139575958,0.19308730959892273,-0.00018009543418884277,-0.028315680846571923,0.032539270818233455,0
23,D20171121,2017-11-21,0.24227400124073029,0.23107470571994781,0.18385162949562073,0.01119929552078247,-0.020546023175120352,0.042952896282076825,0
24,D20171203,2017-12-03,0.20260582864284515,0.2260381281375885,0.18858347833156586,-0.023432299494743347,-0.056910771504044534,0.007523420453071584,0
25,D20171215,2017-12-15,0.30081379413604736,0.26589375734329224,0.21357432007789612,0.03492003679275513,-0.003708352148532867,0.07428548783063887,0
26,D20171227,2017-12-27,0.8678900599479675,0.40731343626976013,0.34858372807502747,0.4605766236782074,0.430903959274292,0.4934115104377269,1
27,D20180108,2018-01-08,0.9100444316864014,0.3977589011192322,0.35775694251060486,0.5122855305671692,0.4862218476831913,0.5358752056956291,1
28,D20180120,2018-01-20,0.9046989679336548,0.3900456428527832,0.3256431519985199,0.5146533250808716,0.48868448063731196,0.5393756806850433,1
29,D20180201,2018-02-01,0.9288415908813477,0.40058761835098267,0.3259173631668091,0.528253972530365,0.5020733699202538,0.5542489483952522,1
30,D20180213,2018-02-13,0.8791138529777527,0.30798640847206116,0.27015089988708496,0.5711274445056915,0.543742011487484,0.6002695843577385,1
31,D20180225,2018-02-25,0.6380627751350403,0.3262184262275696,0.26255080103874207,0.3118443489074707,0.2803945280611515,0.34487772509455683,0
