k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.0015138775343075395,0.006183711811900139,0.008000059053301811,-0.004669834277592599,-0.007672141178045422,-0.0015333776595071007,0
12,D20170712,2017-07-12,0.0027897164691239595,0.007963575422763824,0.012055630795657635,-0.005173858953639865,-0.009323719190433621,-0.0010685813380405353,0
13,D20170724,2017-07-24,0.003979116678237915,0.009426872245967388,0.01502291765064001,-0.005447755567729473,-0.008960655680857599,-0.0018545231316238686,0
14,D20170805,2017-08-05,0.005393069237470627,0.010807386599481106,0.016950422897934914,-0.005414317362010479,-0.009540842985734344,-0.0013131193583831202,0
15,D20170817,2017-08-17,0.006420776713639498,0.012285411357879639,0.019021518528461456,-0.005864634644240141,-0.010958320274949074,-0.0011297712102532396,0
16,D20170829,2017-08-29,0.008606529794633389,0.01696363463997841,0.021613815799355507,-0.00835710484534502,-0.013132609752938151,-0.0032699721399694712,0
17,D20170910,2017-09-10,0.009909260086715221,0.021185917779803276,0.024078557267785072,-0.011276657693088055,-0.016607688879594205,-0.0055940123973414425,0
18,D20170922,2017-09-22,0.010759448632597923,0.02334173396229744,0.026458265259861946,-0.012582285329699516,-0.018252037232741714,-0.006432461203075948,0
19,D20171004,2017-10-04,0.011828599497675896,0.025562264025211334,0.030392806977033615,-0.013733664527535439,-0.019162027118727564,-0.007737763086333871,0
20,D20171016,2017-10-16,0.024441823363304138,0.03995271772146225,0.05171091482043266,-0.015510894358158112,-0.023067790642380716,-0.008271708153188239,0
21,D20171028,2017-10-28,0.03171752393245697,0.04687231406569481,0.0563187338411808,-0.015154790133237839,-0.024224567459896207,-0.007010203786194331,0
22,D20171109,2017-11-09,0.03207021951675415,0.048166319727897644,0.057447969913482666,-0.016096100211143494,-0.024492873763665556,-0.006399154849350458,0
23,D20171121,2017-11-21,0.03241221606731415,0.050337620079517365,0.05928076431155205,-0.017925404012203217,-0.025339940469712018,-0.009421182610094548,0
24,D20171203,2017-12-03,0.033583641052246094,0.06445334851741791,0.06325588375329971,-0.030869707465171814,-0.04041123716160655,-0.019783543236553673,0
25,D20171215,2017-12-15,0.04036841168999672,0.09554091095924377,0.0726860836148262,-0.055172499269247055,-0.06957512181252241,-0.04237308613955975,0
26,D20171227,2017-12-27,0.05198381096124649,0.1105412095785141,0.08217736333608627,-0.05855739861726761,-0.0748566173017025,-0.04377727368846536,1
27,D20180108,2018-01-08,0.0649489313364029,0.14742089807987213,0.09072831273078918,-0.08247196674346924,-0.10153101291507483,-0.06306746732443574,1
28,D20180120,2018-01-20,0.06970564275979996,0.16417831182479858,0.09513574838638306,-0.09447266906499863,-0.11344242133200169,-0.07405669651925564,1
29,D20180201,2018-02-01,0.07551947236061096,0.17385953664779663,0.0977916270494461,-0.09834006428718567,-0.1214636554941535,-0.07719445787370205,1
30,D20180213,2018-02-13,0.07928038388490677,0.18642979860305786,0.10249063372612,-0.10714941471815109,-0.12967522032558917,-0.0850804137066007,1
31,D20180225,2018-02-25,0.8363054394721985,0.27413278818130493,0.12016341835260391,0.5621726512908936,0.5244548559188843,0.6015309631824494,0
