k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.42399323811297507,0.3897398153852031,0.4607365251732256,,0
12,D20170712,2017-07-12,0.432500513349474,0.3901470925318396,0.47410450362687373,,0
13,D20170724,2017-07-24,0.42028040819640033,0.38576392370910517,0.46322048001757327,,0
14,D20170805,2017-08-05,0.4192178941688275,0.3784848072432417,0.46095851897482915,,0
15,D20170817,2017-08-17,0.3624390546729128,0.3187046640784303,0.4011050742804751,,0
16,D20170829,2017-08-29,0.37738110587415064,0.33786322459875173,0.420196302451184,,0
17,D20170910,2017-09-10,0.3718894603383809,0.32966228767626987,0.41347237941062703,,0
18,D20170922,2017-09-22,0.3673576589353848,0.3293514127855059,0.40841749877034894,,0
19,D20171004,2017-10-04,0.3674865932218768,0.32791301949772933,0.40508377147114016,,0
20,D20171016,2017-10-16,0.362283855994728,0.3235051979618832,0.4023950140633878,,0
21,D20171028,2017-10-28,0.37107287652393167,0.3402083363179233,0.4081265609405518,,0
22,D20171109,2017-11-09,0.3616105324986032,0.3298024440210306,0.3942804511744958,,0
23,D20171121,2017-11-21,0.3364802849925266,0.30038984714124034,0.36866568533348615,,0
24,D20171203,2017-12-03,0.31508913179471754,0.2807917162108601,0.3502997722160939,,0
25,D20171215,2017-12-15,0.29701445496611895,0.2651612394882742,0.3271373245658018,,0
26,D20171227,2017-12-27,0.302580118333023,0.27104434384386533,0.3372598598914087,1.0,1
27,D20180108,2018-01-08,0.371115854619429,0.3350117473461026,0.4100452941373102,1.0,1
28,D20180120,2018-01-20,0.3815141660578103,0.34858064839620073,0.42075943488579765,1.0,1
29,D20180201,2018-02-01,0.42096805772435764,0.3857193339350267,0.4546996547426328,1.0,1
30,D20180213,2018-02-13,0.4197073669231026,0.3833679545769284,0.45096258995554156,1.0,1
31,D20180225,2018-02-25,0.8460047084891289,0.8190371474005416,0.8708471221389721,,0
