k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,1.5585059372824617e-05,0.00016616137872915715,0.00028342477162368596,-0.00015057631935633253,-0.0002688108601432759,-5.9212647738604576e-05,0
12,D20170712,2017-07-12,0.0003676005289889872,0.0011948314495384693,0.002499745925888419,-0.0008272309205494821,-0.002064308087574318,-2.738809416769075e-05,0
13,D20170724,2017-07-24,0.000529336160980165,0.0016572746681049466,0.003854390000924468,-0.0011279385071247816,-0.0023444065009243786,-0.0002262373134726661,0
14,D20170805,2017-08-05,0.001116015831939876,0.002334926975890994,0.005965944845229387,-0.001218911143951118,-0.002682697237469256,1.3014755677430117e-05,0
15,D20170817,2017-08-17,0.0011864067055284977,0.002837272360920906,0.0071732536889612675,-0.0016508656553924084,-0.0031812396948225794,-0.0004677719553001247,0
16,D20170829,2017-08-29,0.0017064855201169848,0.006612537428736687,0.009455260820686817,-0.004906051908619702,-0.008217776124365628,-0.001827715357649141,0
17,D20170910,2017-09-10,0.0018052073428407311,0.00684340251609683,0.009810891933739185,-0.005038195173256099,-0.008263281174004078,-0.0023546922020614156,0
18,D20170922,2017-09-22,0.001868105842731893,0.009501390159130096,0.011174577288329601,-0.007633284316398203,-0.01139125912450254,-0.004172051767818635,0
19,D20171004,2017-10-04,0.0022607846185564995,0.013108354061841965,0.01185100618749857,-0.010847569443285465,-0.016947357449680567,-0.006713447300717235,0
20,D20171016,2017-10-16,0.0024412558414041996,0.020771535113453865,0.01754912920296192,-0.018330279272049665,-0.02542121009901166,-0.010894877230748537,0
21,D20171028,2017-10-28,0.0027859522961080074,0.03164270147681236,0.022113988175988197,-0.028856749180704355,-0.038398614060133694,-0.02024919465184214,0
22,D20171109,2017-11-09,0.0028399224393069744,0.036858633160591125,0.02306649088859558,-0.03401871072128415,-0.04525373019278049,-0.024892613245174288,0
23,D20171121,2017-11-21,0.002956062089651823,0.04330062121152878,0.025655757635831833,-0.040344559121876955,-0.050082120671868326,-0.029823785694316044,0
24,D20171203,2017-12-03,0.0035768281668424606,0.075979083776474,0.02912813052535057,-0.07240225560963154,-0.08573868535459042,-0.05802004374563694,0
25,D20171215,2017-12-15,0.007295300252735615,0.1283743679523468,0.03561476990580559,-0.12107906769961119,-0.13998510092496871,-0.105673685669899,0
26,D20171227,2017-12-27,0.007480029948055744,0.13773711025714874,0.036984361708164215,-0.130257080309093,-0.15420118048787118,-0.1115320060402155,1
27,D20180108,2018-01-08,0.013950484804809093,0.16984644532203674,0.04204310104250908,-0.15589596051722765,-0.17496835999190807,-0.13597981818020344,1
28,D20180120,2018-01-20,0.015088488347828388,0.1740272343158722,0.04351222515106201,-0.1589387459680438,-0.1821194536983967,-0.1363012831658125,1
29,D20180201,2018-02-01,0.02598470449447632,0.17750592529773712,0.04578894004225731,-0.1515212208032608,-0.17661755867302417,-0.12460257187485696,1
30,D20180213,2018-02-13,0.03133094683289528,0.1813523918390274,0.05140945687890053,-0.15002144500613213,-0.17627207450568677,-0.12484059110283854,1
31,D20180225,2018-02-25,0.8175291419029236,0.2948850095272064,0.06832107901573181,0.5226441323757172,0.48345268666744234,0.5624955251812934,0
