k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.4361512637947748,0.40171339340716017,0.4759994197957107,,0
12,D20170712,2017-07-12,0.49520316700810374,0.4557378742078898,0.5396253862059415,,0
13,D20170724,2017-07-24,0.44857193339350265,0.4127480194260992,0.488128674030247,,0
14,D20170805,2017-08-05,0.40833966066405936,0.3721153341069391,0.44519910796575124,,0
15,D20170817,2017-08-17,0.4070837452067485,0.3656027200359106,0.44544091944472297,,0
16,D20170829,2017-08-29,0.44784846878596435,0.406862348323138,0.4897207737012258,,0
17,D20170910,2017-09-10,0.4774985793351766,0.440014278278393,0.5121595776685814,,0
18,D20170922,2017-09-22,0.47385499190579206,0.4336089303707099,0.51649451551748,,0
19,D20171004,2017-10-04,0.45795787191572473,0.41938861271483074,0.49785616902807417,,0
20,D20171016,2017-10-16,0.3725341317708409,0.3374358313157505,0.40721011274587054,,0
21,D20171028,2017-10-28,0.3945413043374449,0.3532138064744113,0.42447751768071096,,0
22,D20171109,2017-11-09,0.4654838139717013,0.4322646710504324,0.4966731372577109,,0
23,D20171121,2017-11-21,0.5235090182370385,0.4822425253928914,0.5583353628545096,,0
24,D20171203,2017-12-03,0.6232205874628121,0.5851647971195125,0.6646519490566308,,0
25,D20171215,2017-12-15,0.6635006136316969,0.6291032739758081,0.6985635765416005,,0
26,D20171227,2017-12-27,0.7300617451971978,0.6935547779703833,0.7581060866533913,0.004975124378109453,1
27,D20180108,2018-01-08,0.6973267624600661,0.6607985449527002,0.7339683943861057,0.004975124378109453,1
28,D20180120,2018-01-20,0.679397733621764,0.6469161425726687,0.7150134425932028,0.004975124378109453,1
29,D20180201,2018-02-01,0.6631735025715226,0.6263202632169582,0.6975875559312159,0.004975124378109453,1
30,D20180213,2018-02-13,0.560217087135701,0.5227976710647585,0.6028056339507852,0.009950248756218905,1
