k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,is_near_event_window
11,D20240518,2024-05-18,0.6600858369098712,0.4750429184549356,0.8391630901287553,0
12,D20240530,2024-05-30,0.4515021459227468,0.14800429184549355,0.809356223175965,0
13,D20240611,2024-06-11,0.6386266094420601,0.3847854077253219,0.8343776824034335,0
14,D20240623,2024-06-23,0.728755364806867,0.5483690987124463,0.9030901287553648,0
15,D20240705,2024-07-05,0.8017167381974248,0.6685836909871244,0.9480901287553648,0
16,D20240717,2024-07-17,0.8446351931330472,0.6465021459227468,0.9717596566523604,0
17,D20240729,2024-07-29,0.8360515021459227,0.6569742489270386,0.968733905579399,0
18,D20240822,2024-08-22,0.7708154506437768,0.6239484978540772,0.9142060085836909,0
19,D20240903,2024-09-03,0.7476394849785408,0.6111158798283262,0.8875536480686695,0
20,D20240915,2024-09-15,0.7038626609442059,0.4784549356223176,0.8838841201716736,0
21,D20240927,2024-09-27,0.7467811158798283,0.5282618025751074,0.9025965665236051,0
22,D20241009,2024-10-09,0.6927038626609442,0.46510729613733903,0.8382188841201716,0
23,D20241021,2024-10-21,0.6085836909871245,0.42341201716738197,0.7687768240343347,0
24,D20241102,2024-11-02,0.6412017167381974,0.39223175965665236,0.8266094420600858,0
25,D20241114,2024-11-14,0.6025751072961373,0.3329184549356223,0.8369957081545063,0
26,D20241126,2024-11-26,0.6660944206008583,0.3465236051502146,0.969549356223176,0
27,D20241208,2024-12-08,0.688412017167382,0.3412017167381974,0.958969957081545,0
28,D20241220,2024-12-20,0.7751072961373391,0.6592274678111587,0.8996995708154506,1
29,D20250101,2025-01-01,0.7047210300429184,0.49049356223175966,0.913755364806867,1
30,D20250113,2025-01-13,0.6935622317596566,0.45362660944206007,0.924635193133047,1
31,D20250125,2025-01-25,0.6420600858369099,0.3750643776824034,0.9051716738197425,1
32,D20250206,2025-02-06,0.6798283261802575,0.4393562231759657,0.921931330472103,1
33,D20250218,2025-02-18,0.6557939914163091,0.4659656652360515,0.8417381974248926,0
