k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.47484978540772527,0.4198200726312314,0.5249306701881808,,0
12,D20240530,2024-05-30,0.5079564212611423,0.46477517332452956,0.551763618355893,,0
13,D20240611,2024-06-11,0.47376691977550345,0.42790326840541426,0.5182618025751073,,0
14,D20240623,2024-06-23,0.560633872565203,0.5127982832618025,0.6088814790359854,,0
15,D20240705,2024-07-05,0.5807593265103994,0.5323684384285242,0.6228679432155827,,0
16,D20240717,2024-07-17,0.5656652360515021,0.5161584681413008,0.6146814130075933,,0
17,D20240729,2024-07-29,0.5733905579399141,0.5287827665896335,0.6247715417629581,,0
18,D20240822,2024-08-22,0.5668801584681413,0.5174463519313305,0.613717398481347,,0
19,D20240903,2024-09-03,0.54992406734896,0.5014077253218885,0.5961690326840542,,0
20,D20240915,2024-09-15,0.5422911852096401,0.49032155827005613,0.5856698580389568,,0
21,D20240927,2024-09-27,0.5745922746781116,0.5281168702542093,0.6217616375041267,,0
22,D20241009,2024-10-09,0.5902806206668868,0.5431581379993397,0.6396130736216573,,0
23,D20241021,2024-10-21,0.591640805546385,0.5478738857708815,0.6351284252228457,,0
24,D20241102,2024-11-02,0.5332452954770551,0.48393298118190825,0.575305711455926,,0
25,D20241114,2024-11-14,0.5449191152195444,0.4992703862660944,0.5919848134697919,,0
26,D20241126,2024-11-26,0.5675536480686696,0.5312149224166391,0.6135962363816441,,0
27,D20241208,2024-12-08,0.5517068339385937,0.5005536480686695,0.594838890723011,,0
28,D20241220,2024-12-20,0.6771937933311324,0.6357500825354903,0.7152646087817761,0.004975124378109453,1
29,D20250101,2025-01-01,0.7233806536810827,0.6811931330472102,0.7683558930340046,0.004975124378109453,1
30,D20250113,2025-01-13,0.7220402773192474,0.678755694948828,0.7608114889402442,0.004975124378109453,1
31,D20250125,2025-01-25,0.7127368768570485,0.6677471112578409,0.7506147243314626,0.004975124378109453,1
32,D20250206,2025-02-06,0.7246880158468142,0.688518322878838,0.7635358204027731,0.004975124378109453,1
33,D20250218,2025-02-18,0.6661736546715087,0.626756025090789,0.7059465170023109,,0
