k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.6377220204688016,0.5907926708484649,0.6778567183889072,,0
12,D20240530,2024-05-30,0.6366853747111257,0.5912895344998349,0.6894235721360183,,0
13,D20240611,2024-06-11,0.634374380983823,0.5896503796632552,0.681840211290855,,0
14,D20240623,2024-06-23,0.6417299438758666,0.5958768570485309,0.6853103334433807,,0
15,D20240705,2024-07-05,0.6417959722680752,0.592480686695279,0.6866731594585672,,0
16,D20240717,2024-07-17,0.6412545394519643,0.5934658303070319,0.6794466820732915,,0
17,D20240729,2024-07-29,0.644106965995378,0.5987312644437107,0.6902660944206009,,0
18,D20240822,2024-08-22,0.6440409376031694,0.5874826675470453,0.6901403103334434,,0
19,D20240903,2024-09-03,0.6443974909210961,0.5961951138989765,0.6852779795311984,,0
20,D20240915,2024-09-15,0.6463915483657973,0.6051528557279631,0.6863605150214592,,0
21,D20240927,2024-09-27,0.6404489930670187,0.5952043578738858,0.6830647078243645,,0
22,D20241009,2024-10-09,0.6339517992736876,0.5936896665566194,0.6808233740508418,,0
23,D20241021,2024-10-21,0.6246417959722681,0.5710607461208319,0.6679270386266095,,0
24,D20241102,2024-11-02,0.6148299768900627,0.5659640145262462,0.666022449653351,,0
25,D20241114,2024-11-14,0.6016903268405414,0.5559280290524925,0.6449362826015186,,0
26,D20241126,2024-11-26,0.5973192472763288,0.5570736216573126,0.6466447672499175,,0
27,D20241208,2024-12-08,0.5863849455265764,0.5416150544734235,0.6237193793331132,,0
28,D20241220,2024-12-20,0.5832155827005612,0.5384829976890063,0.6261231429514692,0.004975124378109453,1
29,D20250101,2025-01-01,0.5792010564542753,0.5294783757015517,0.6277352261472433,0.004975124378109453,1
30,D20250113,2025-01-13,0.5748695939253878,0.5295978870914494,0.6197381974248927,0.009950248756218905,1
31,D20250125,2025-01-25,0.577510729613734,0.5269636843842853,0.6213750412677451,0.004975124378109453,1
32,D20250206,2025-02-06,0.5723869263783427,0.5281657312644437,0.6178296467481016,0.004975124378109453,1
33,D20250218,2025-02-18,0.6211819082205347,0.5778005942555299,0.6671924727632882,,0
