k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.616091119181248,0.570083195774183,0.6578195774182898,,0
12,D20240530,2024-05-30,0.6102013865962365,0.5624445361505448,0.6610297127764939,,0
13,D20240611,2024-06-11,0.5770815450643777,0.5310746120831957,0.6261855397821063,,0
14,D20240623,2024-06-23,0.5609243974909212,0.5167381974248927,0.6050792340706503,,0
15,D20240705,2024-07-05,0.5436117530538132,0.48631330472102996,0.587175635523275,,0
16,D20240717,2024-07-17,0.5315285572796302,0.48382040277319255,0.5769045889732585,,0
17,D20240729,2024-07-29,0.5418421921426213,0.49956322218553983,0.5858147903598547,,0
18,D20240822,2024-08-22,0.5552393529217563,0.5055883129745791,0.5979686365137009,,0
19,D20240903,2024-09-03,0.5750148563882469,0.526861670518323,0.6242502476064707,,0
20,D20240915,2024-09-15,0.5667216903268405,0.5195744470122153,0.6131432816110928,,0
21,D20240927,2024-09-27,0.5533179267084847,0.5101277649389236,0.6002743479696269,,0
22,D20241009,2024-10-09,0.546847144272037,0.5005529877847474,0.5914103664575766,,0
23,D20241021,2024-10-21,0.5320964014526246,0.49304754044239024,0.5826942885440739,,0
24,D20241102,2024-11-02,0.5241729943875867,0.47538725652030367,0.5727923407065038,,0
25,D20241114,2024-11-14,0.5227071640805546,0.4708428524265434,0.5691284252228458,,0
26,D20241126,2024-11-26,0.5292175635523275,0.47989006272697254,0.5788818091779465,,0
27,D20241208,2024-12-08,0.5171475734565864,0.466145262462859,0.5577873885770881,,0
28,D20241220,2024-12-20,0.5102013865962364,0.46784318256850443,0.5613961703532518,0.36318407960199006,1
29,D20250101,2025-01-01,0.5098580389567514,0.4600515021459228,0.5618055463849455,0.26865671641791045,1
30,D20250113,2025-01-13,0.5192340706503797,0.4759584021129085,0.5691241333773522,0.2537313432835821,1
31,D20250125,2025-01-25,0.5282667547045229,0.47564245625619017,0.5694674810168372,0.1890547263681592,1
32,D20250206,2025-02-06,0.5168966655661935,0.4713545724661604,0.5674780455595906,0.2935323383084577,1
33,D20250218,2025-02-18,0.5759788709144933,0.527457906899967,0.6244334763948498,,0
