k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.004711875692009926,0.00601684907451272,0.008909651078283787,-0.0013049733825027943,-0.0034567188879009334,0.0008090774877928169,0
12,D20170712,2017-07-12,0.0055191488936543465,0.007646885700523853,0.01085516158491373,-0.002127736806869507,-0.004333658190444112,0.0004939676146022917,0
13,D20170724,2017-07-24,0.006768501363694668,0.009388013742864132,0.01446694228798151,-0.002619512379169464,-0.004907531640492379,-0.0003732004435732967,0
14,D20170805,2017-08-05,0.00823953002691269,0.011029313318431377,0.017003996297717094,-0.002789783291518688,-0.005200063320808112,-0.0002855105558410287,0
15,D20170817,2017-08-17,0.009402657859027386,0.014977430924773216,0.02208903059363365,-0.0055747730657458305,-0.008498056977987289,-0.0030455423751845965,0
16,D20170829,2017-08-29,0.015651017427444458,0.02500845678150654,0.02794080600142479,-0.00935743935406208,-0.01302772811613977,-0.005335587635636331,0
17,D20170910,2017-09-10,0.01634131371974945,0.026387838646769524,0.02911309525370598,-0.010046524927020073,-0.014029200468212367,-0.005900335591286423,0
18,D20170922,2017-09-22,0.017346428707242012,0.028120582923293114,0.03205374628305435,-0.010774154216051102,-0.014915231033228338,-0.006844301382079725,0
19,D20171004,2017-10-04,0.018412400037050247,0.03075265884399414,0.0353659987449646,-0.012340258806943893,-0.017032690066844224,-0.007389978226274252,0
20,D20171016,2017-10-16,0.027186688035726547,0.04600558802485466,0.059804242104291916,-0.018818899989128113,-0.024848289135843516,-0.012177105108276014,0
21,D20171028,2017-10-28,0.029741572216153145,0.05054028332233429,0.06349171698093414,-0.020798711106181145,-0.0275047835893929,-0.013540766108781103,0
22,D20171109,2017-11-09,0.030488159507513046,0.05234884098172188,0.06470955163240433,-0.021860681474208832,-0.02814831049181521,-0.0144749265164137,0
23,D20171121,2017-11-21,0.031231539323925972,0.057751767337322235,0.0676998496055603,-0.026520228013396263,-0.03328154422342777,-0.018989323452115063,0
24,D20171203,2017-12-03,0.032577455043792725,0.06792964041233063,0.07219124585390091,-0.0353521853685379,-0.04354246212169528,-0.02742442768067123,0
25,D20171215,2017-12-15,0.03727437183260918,0.08078504353761673,0.08092214167118073,-0.04351067170500755,-0.051532374881207946,-0.034191642887890346,0
26,D20171227,2017-12-27,0.05381365492939949,0.09978783875703812,0.09231831878423691,-0.045974183827638626,-0.05891901608556509,-0.03368558045476675,1
27,D20180108,2018-01-08,0.07724033296108246,0.12035154551267624,0.1025138646364212,-0.04311121255159378,-0.057054975815117356,-0.02655851468443871,1
28,D20180120,2018-01-20,0.08272939920425415,0.12952756881713867,0.10531753301620483,-0.04679816961288452,-0.06417657490819692,-0.030974042601883422,1
29,D20180201,2018-02-01,0.08716163784265518,0.13420987129211426,0.1074136346578598,-0.047048233449459076,-0.06404451355338096,-0.030411761254072193,1
30,D20180213,2018-02-13,0.09061449021100998,0.13963007926940918,0.1117524728178978,-0.0490155890583992,-0.06704057510942221,-0.033045995421707636,1
31,D20180225,2018-02-25,0.595398485660553,0.22774054110050201,0.1489747166633606,0.36765794456005096,0.3375169292092323,0.4015161462128162,0
