k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.5588346250638703,0.5224284772860766,0.595055310421233,,0
12,D20170712,2017-07-12,0.5333510021059267,0.49059054290885296,0.5709021579779284,,0
13,D20170724,2017-07-24,0.5168545764508689,0.4789373904655483,0.552983157361909,,0
14,D20170805,2017-08-05,0.4999570219045027,0.4601793619185422,0.537671255772197,,0
15,D20170817,2017-08-17,0.42581741949963947,0.3882513406778123,0.46659455897311,,0
16,D20170829,2017-08-29,0.4255643262705996,0.3914807864036407,0.46556105515999785,,0
17,D20170910,2017-09-10,0.4167681427254798,0.37621317612901073,0.4559630913666557,,0
18,D20170922,2017-09-22,0.40325391936354216,0.36310987111346693,0.43461443872994954,,0
19,D20171004,2017-10-04,0.38450353136684673,0.350729135328472,0.4229411104584807,,0
20,D20171016,2017-10-16,0.3716268164214528,0.3327755731606569,0.40791381936784,,0
21,D20171028,2017-10-28,0.37063354488107014,0.3338908547388125,0.4088513387676747,,0
22,D20171109,2017-11-09,0.3698718775219786,0.3314407451446691,0.41122170011795095,,0
23,D20171121,2017-11-21,0.3536595848315975,0.3196937571928618,0.39049825938713234,,0
24,D20171203,2017-12-03,0.3237826454450382,0.28558383355061145,0.358496411329026,,0
25,D20171215,2017-12-15,0.32540626238604836,0.288157147018514,0.36242699692945385,,0
26,D20171227,2017-12-27,0.377557793600084,0.3397715714224317,0.4157090908222665,1.0,1
27,D20180108,2018-01-08,0.4032348179877656,0.3639632250762861,0.4382421481407198,1.0,1
28,D20180120,2018-01-20,0.40495394180765865,0.36901052485805286,0.4471504328849285,1.0,1
29,D20180201,2018-02-01,0.4045862403239593,0.3652898156239703,0.44273180713340876,1.0,1
30,D20180213,2018-02-13,0.39677855297527803,0.3542252243217818,0.43256342850593815,1.0,1
31,D20180225,2018-02-25,0.8718106671633025,0.8425269448782049,0.8952894813498943,,0
