k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.50782917639643,0.4860891843235009,0.5323558801197655,,0
12,D20170712,2017-07-12,0.5979661810141876,0.5564969151278122,0.6321360949147362,,0
13,D20170724,2017-07-24,0.5050451508769919,0.4691169553362081,0.5401512112659914,,0
14,D20170805,2017-08-05,0.49110592190402513,0.452820795667808,0.5279093782979719,,0
15,D20170817,2017-08-17,0.3583274835370017,0.3186936210955594,0.3921015811163798,,0
16,D20170829,2017-08-29,0.4314141226021805,0.3944663314375218,0.46771258637403357,,0
17,D20170910,2017-09-10,0.4299791317469641,0.39976881366130396,0.4723943335768758,,0
18,D20170922,2017-09-22,0.4293034205788673,0.3898525731940843,0.4727428143012,,0
19,D20171004,2017-10-04,0.41917969141727435,0.384026593890425,0.46022693628258576,,0
20,D20171016,2017-10-16,0.4058851338767675,0.36269913184247093,0.4488130285708828,,0
21,D20171028,2017-10-28,0.3933832834309891,0.3504123509495771,0.43571234999450836,,0
22,D20171109,2017-11-09,0.39118662521668124,0.3560609262257114,0.4255688628473466,,0
23,D20171121,2017-11-21,0.34050351226547093,0.3035411563017827,0.3760709305712744,,0
24,D20171203,2017-12-03,0.3101562015004131,0.272521118958593,0.346674331093697,,0
25,D20171215,2017-12-15,0.31871600552029755,0.28396654394032733,0.3534447540459101,,0
26,D20171227,2017-12-27,0.35298864900744475,0.31980114273980587,0.39122452950923786,1.0,1
27,D20180108,2018-01-08,0.36229101901064426,0.3279155862450993,0.396397659603933,1.0,1
28,D20180120,2018-01-20,0.3623841382175551,0.32791492963530705,0.4033916283445314,1.0,1
29,D20180201,2018-02-01,0.37000797482438674,0.3387615861782445,0.4063621907367878,1.0,1
30,D20180213,2018-02-13,0.38254564034974614,0.34874897927023196,0.41479437368976496,1.0,1
31,D20180225,2018-02-25,0.9224149869394342,0.8999067614094906,0.9401855937423892,,0
