k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.431624237735723,0.39255893968263067,0.47484993481655513,,0
12,D20170712,2017-07-12,0.49898046406792446,0.4563879179022869,0.5425635956429762,,0
13,D20170724,2017-07-24,0.4601951205535579,0.4196008767531481,0.5004823694301581,,0
14,D20170805,2017-08-05,0.40327779608326286,0.3669937180350415,0.4376585414189457,,0
15,D20170817,2017-08-17,0.4035452153441352,0.361100883916164,0.44073219154859633,,0
16,D20170829,2017-08-29,0.4389687167218219,0.3991205607208859,0.47913717891781155,,0
17,D20170910,2017-09-10,0.45017883663070835,0.41317493517470594,0.4848860364167729,,0
18,D20170922,2017-09-22,0.44656151359301655,0.4091343375881648,0.4836596684001165,,0
19,D20171004,2017-10-04,0.4164386439933336,0.3775841773753755,0.45268422083100535,,0
20,D20171016,2017-10-16,0.36552631453280426,0.33038927409996705,0.40236367586875443,,0
21,D20171028,2017-10-28,0.38778419265647607,0.3529816053751272,0.42208817433825674,,0
22,D20171109,2017-11-09,0.45956716282490245,0.42197643128996365,0.4957319169663195,,0
23,D20171121,2017-11-21,0.5381430597538788,0.5015749084327799,0.5732151555090755,,0
24,D20171203,2017-12-03,0.6189896327282972,0.5841527226623497,0.6600817061348844,,0
25,D20171215,2017-12-15,0.6797415583857427,0.6416690543386387,0.7140774751801497,,0
26,D20171227,2017-12-27,0.7339082847442088,0.69959302131236,0.7653849643520575,0.004975124378109453,1
27,D20180108,2018-01-08,0.7174715508884527,0.6834183941473385,0.7563219584640584,0.004975124378109453,1
28,D20180120,2018-01-20,0.6767378670448739,0.646540442387863,0.7114089532923608,0.004975124378109453,1
29,D20180201,2018-02-01,0.6679655602194748,0.6330871046612131,0.701119519695906,0.004975124378109453,1
30,D20180213,2018-02-13,0.5810543004359888,0.5464273264281859,0.6239956257849472,0.004975124378109453,1
