k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.5809970287223507,0.5328326180257511,0.6281533509409045,,0
12,D20240530,2024-05-30,0.576474083856058,0.5280011554968637,0.6232400132056783,,0
13,D20240611,2024-06-11,0.587626279300099,0.5354628590293826,0.6337834268735557,,0
14,D20240623,2024-06-23,0.597358864311654,0.550206008583691,0.6416477385275668,,0
15,D20240705,2024-07-05,0.5674480026411357,0.512305051172004,0.615787388577088,,0
16,D20240717,2024-07-17,0.5548497854077252,0.5016120831957741,0.600380983823044,,0
17,D20240729,2024-07-29,0.5706701881809179,0.5287388577088148,0.6156573126444371,,0
18,D20240822,2024-08-22,0.575939253879168,0.5208768570485308,0.6291208319577418,,0
19,D20240903,2024-09-03,0.591099372730274,0.5439329811819082,0.6347913502806207,,0
20,D20240915,2024-09-15,0.5823175965665236,0.5314770551337075,0.6292571805876527,,0
21,D20240927,2024-09-27,0.5640277319247277,0.5152713766919775,0.6115519973588643,,0
22,D20241009,2024-10-09,0.5637504126774513,0.5178758666226477,0.60835127104655,,0
23,D20241021,2024-10-21,0.5508484648398811,0.5083492901947837,0.59712974579069,,0
24,D20241102,2024-11-02,0.5400198085176626,0.4903836249587323,0.5929947177286233,,0
25,D20241114,2024-11-14,0.5446285902938264,0.4951317266424563,0.5875176625949157,,0
26,D20241126,2024-11-26,0.5548894024430505,0.5081096071310665,0.601885440739518,,0
27,D20241208,2024-12-08,0.5484582370419281,0.4979125123803235,0.5976008583690986,,0
28,D20241220,2024-12-20,0.550122152525586,0.505350610762628,0.5967563552327501,0.014925373134328358,1
29,D20250101,2025-01-01,0.5463981512050181,0.49839154836579735,0.5914489930670187,0.03482587064676617,1
30,D20250113,2025-01-13,0.5505579399141631,0.5065506767910202,0.5978217233410367,0.04477611940298507,1
31,D20250125,2025-01-25,0.5471508748761967,0.4936424562561902,0.597381974248927,0.03980099502487562,1
32,D20250206,2025-02-06,0.5582436447672499,0.5108768570485308,0.6047504126774513,0.024875621890547265,1
33,D20250218,2025-02-18,0.6595972268075272,0.6152796302410036,0.7065760977220205,,0
