k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.04178475961089134,0.049462608993053436,0.056547485291957855,-0.007677849382162094,-0.02285196972079575,0.006820148788392534,0
12,D20170712,2017-07-12,0.013491431251168251,0.029942410066723824,0.035654425621032715,-0.016450978815555573,-0.025548412511125208,-0.006872823182493451,0
13,D20170724,2017-07-24,0.007368957623839378,0.02428542822599411,0.01935625448822975,-0.016916470602154732,-0.02613821756094694,-0.007637639623135328,0
14,D20170805,2017-08-05,0.007403537631034851,0.02206105925142765,0.01603449322283268,-0.0146575216203928,-0.023127803253009914,-0.007141496904660017,0
15,D20170817,2017-08-17,0.013362690806388855,0.01520585734397173,0.014222683385014534,-0.0018431665375828743,-0.010091480216942728,0.00813070125877857,0
16,D20170829,2017-08-29,0.0016065355157479644,0.0023275723215192556,0.006007895339280367,-0.0007210368057712913,-0.0025433364557102323,0.0016551962820813041,0
17,D20170910,2017-09-10,0.0048677693121135235,0.007238286081701517,0.010500610806047916,-0.0023705167695879936,-0.0073864159639924765,0.00501067796722054,0
18,D20170922,2017-09-22,0.0035373594146221876,0.012208088301122189,0.010566392913460732,-0.008670728886500001,-0.013897726801224053,-0.002797913039103156,0
19,D20171004,2017-10-04,0.0042155105620622635,0.01205392088741064,0.014827923849225044,-0.007838410325348377,-0.014769583637826145,0.0014511608867905995,0
20,D20171016,2017-10-16,0.013115509413182735,0.013510246761143208,0.02869655191898346,-0.0003947373479604721,-0.012311468319967388,0.013274501240812225,0
21,D20171028,2017-10-28,0.028284946456551552,0.016757266595959663,0.031990546733140945,0.011527679860591888,-0.0015737642068415875,0.02770287552848458,0
22,D20171109,2017-11-09,0.03929779306054115,0.07595254480838776,0.04544878378510475,-0.0366547517478466,-0.05564924832433462,-0.017421841621398954,0
23,D20171121,2017-11-21,0.0074075073935091496,0.02288958989083767,0.015098164789378643,-0.01548208249732852,-0.022285268036648632,-0.008422725531272598,0
24,D20171203,2017-12-03,0.005003571510314941,0.024690022692084312,0.015435940586030483,-0.01968645118176937,-0.0270477089099586,-0.012195294653065503,0
25,D20171215,2017-12-15,0.06558732688426971,0.06491490453481674,0.02564151957631111,0.0006724223494529724,-0.017092909198254347,0.0222009565681219,0
26,D20171227,2017-12-27,0.8894652128219604,0.2920837998390198,0.23040102422237396,0.5973814129829407,0.5687194123864174,0.6299836963415146,1
27,D20180108,2018-01-08,0.9081364274024963,0.2281830906867981,0.19065691530704498,0.6799533367156982,0.6515319421887398,0.7119953393936157,1
28,D20180120,2018-01-20,0.9115286469459534,0.22674007713794708,0.19826370477676392,0.6847885698080063,0.6543874323368073,0.7109399378299713,1
29,D20180201,2018-02-01,0.9334716796875,0.22579199075698853,0.17153365910053253,0.7076796889305115,0.6787957966327667,0.7372772634029389,1
30,D20180213,2018-02-13,0.9026244282722473,0.19300252199172974,0.10749340802431107,0.7096219062805176,0.6802589595317841,0.7368260338902474,1
31,D20180225,2018-02-25,0.23301421105861664,0.08959826827049255,0.05246623605489731,0.14341594278812408,0.10460534635931254,0.1797602191567421,0
