k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.4869990095741169,0.4381556619346319,0.5372565203037305,,0
12,D20240530,2024-05-30,0.49107956421261145,0.4371970947507428,0.5375964014526246,,0
13,D20240611,2024-06-11,0.5296203367448002,0.48043892373720704,0.5812535490260812,,0
14,D20240623,2024-06-23,0.4994057444701222,0.45210548035655335,0.5528998019148232,,0
15,D20240705,2024-07-05,0.4585935952459557,0.4143014196104325,0.5110290524925718,,0
16,D20240717,2024-07-17,0.4757741828986464,0.4338025751072962,0.519942720369759,,0
17,D20240729,2024-07-29,0.4946384945526576,0.4487687355562892,0.5449230769230768,,0
18,D20240822,2024-08-22,0.5120501815780786,0.4659621987454606,0.5583872565203037,,0
19,D20240903,2024-09-03,0.5620997028722351,0.5109206008583691,0.6121249587322548,,0
20,D20240915,2024-09-15,0.582641135688346,0.5361772862330803,0.6300184879498184,,0
21,D20240927,2024-09-27,0.6069329811819082,0.5589143281611092,0.6533672829316606,,0
22,D20241009,2024-10-09,0.6295741168702542,0.5844159788709145,0.6735739517992736,,0
23,D20241021,2024-10-21,0.6456586332122813,0.5968402112908551,0.691863321228128,,0
24,D20241102,2024-11-02,0.6642324199405745,0.6215515021459227,0.7103124793661274,,0
25,D20241114,2024-11-14,0.6598547375371409,0.6118205678441729,0.7095742819412347,,0
26,D20241126,2024-11-26,0.650709805216243,0.6043827996038297,0.6932202046880158,,0
27,D20241208,2024-12-08,0.6085176625949158,0.5582261472433147,0.6506961043248597,,0
28,D20241220,2024-12-20,0.6514691317266424,0.6066937933311324,0.6933530868273357,0.004975124378109453,1
29,D20250101,2025-01-01,0.6182106305711457,0.572672499174645,0.667027236711786,0.004975124378109453,1
30,D20250113,2025-01-13,0.6233542423241993,0.5744286893364147,0.6711393199075602,0.004975124378109453,1
31,D20250125,2025-01-25,0.64137339055794,0.5883894024430505,0.6842003961703533,0.004975124378109453,1
32,D20250206,2025-02-06,0.6142885440739518,0.5667756685374712,0.6577210300429184,0.004975124378109453,1
