k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.004639279097318649,0.005362236872315407,0.005017769057303667,-0.0007229577749967575,-0.0010740939062088728,-0.00039778333157300974,0
12,D20170712,2017-07-12,0.00786786712706089,0.009253096766769886,0.009857879020273685,-0.0013852296397089958,-0.0021527354256249964,-0.0007158107589930297,0
13,D20170724,2017-07-24,0.011533991433680058,0.01324483659118414,0.015250957570970058,-0.0017108451575040817,-0.0026683055330067873,-0.000751456082798541,0
14,D20170805,2017-08-05,0.014994398690760136,0.016797464340925217,0.019725406542420387,-0.001803065650165081,-0.0031552862375974653,-0.0005541184451431043,0
15,D20170817,2017-08-17,0.018046027049422264,0.020696617662906647,0.024536415934562683,-0.0026505906134843826,-0.0045302754268050196,-0.0011923920828849084,0
16,D20170829,2017-08-29,0.021609168499708176,0.026174163445830345,0.028858516365289688,-0.0045649949461221695,-0.006697856262326241,-0.0023464224301278608,0
17,D20170910,2017-09-10,0.024665111675858498,0.03035336546599865,0.03218931704759598,-0.005688253790140152,-0.008074015378952026,-0.0035513123963028235,0
18,D20170922,2017-09-22,0.028111638501286507,0.03516519442200661,0.0362069271504879,-0.0070535559207201,-0.010175456944853067,-0.0037652884609997305,0
19,D20171004,2017-10-04,0.03227848932147026,0.0413881354033947,0.04054364562034607,-0.009109646081924438,-0.012338708667084575,-0.0056350190192461045,0
20,D20171016,2017-10-16,0.0403168611228466,0.05445096269249916,0.0625515878200531,-0.014134101569652557,-0.01880308846011758,-0.008664868213236337,0
21,D20171028,2017-10-28,0.04605777561664581,0.06692063808441162,0.06913300603628159,-0.020862862467765808,-0.026824566535651684,-0.014836714696139097,0
22,D20171109,2017-11-09,0.04923589900135994,0.07329247891902924,0.0725511983036995,-0.024056579917669296,-0.03027521735057235,-0.01664963038638234,0
23,D20171121,2017-11-21,0.051709532737731934,0.0813893973827362,0.0764499232172966,-0.029679864645004272,-0.03615903537720442,-0.022601800318807368,0
24,D20171203,2017-12-03,0.05592041835188866,0.09919996559619904,0.0823640301823616,-0.04327954724431038,-0.05176525618880987,-0.03417212767526508,0
25,D20171215,2017-12-15,0.0665569081902504,0.13690513372421265,0.09055138379335403,-0.07034822553396225,-0.08114872369915246,-0.060553022660315044,0
26,D20171227,2017-12-27,0.0755152776837349,0.14866186678409576,0.09622080624103546,-0.07314658910036087,-0.08651378452777862,-0.05982321333140135,1
27,D20180108,2018-01-08,0.09910228103399277,0.17223747074604034,0.10538370162248611,-0.07313518971204758,-0.08620389364659786,-0.059479172155261065,1
28,D20180120,2018-01-20,0.11706732958555222,0.18495692312717438,0.11181358247995377,-0.06788959354162216,-0.08363382071256638,-0.0524728758260608,1
29,D20180201,2018-02-01,0.14314793050289154,0.19529135525226593,0.11730389297008514,-0.05214342474937439,-0.07447832375764847,-0.03367778845131398,1
30,D20180213,2018-02-13,0.16039671003818512,0.2042911946773529,0.12379287928342819,-0.043894484639167786,-0.0651597823947668,-0.023485194146633154,1
31,D20180225,2018-02-25,0.6411389112472534,0.25315675139427185,0.1385154277086258,0.38798215985298157,0.34819513112306594,0.42688426598906515,0
