k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.48773691675142894,0.45000250705557066,0.5231251402757283,,0
12,D20170712,2017-07-12,0.47620446112631265,0.4367484205549905,0.5153014555248342,,0
13,D20170724,2017-07-24,0.47660320234564896,0.4410299939353132,0.5130636696608073,,0
14,D20170805,2017-08-05,0.4803494596698327,0.4411004899502887,0.5182976853907902,,0
15,D20170817,2017-08-17,0.4688790835159903,0.4317526944878205,0.5104433190550549,,0
16,D20170829,2017-08-29,0.4453079858076778,0.4082971601029564,0.4836436113061043,,0
17,D20170910,2017-09-10,0.42902167528616253,0.39314726205654965,0.4689298215453967,,0
18,D20170922,2017-09-22,0.4215434866696274,0.3843953698265118,0.45609823360027507,,0
19,D20171004,2017-10-04,0.41037873252821033,0.3739999235944969,0.4485122415942008,,0
20,D20171016,2017-10-16,0.41804077188659516,0.3759555463232239,0.4578892860383268,,0
21,D20171028,2017-10-28,0.39874599468026684,0.3645990621224494,0.43522759289237806,,0
22,D20171109,2017-11-09,0.382927667865278,0.3453674985315818,0.41949414781599637,,0
23,D20171121,2017-11-21,0.3549226633048245,0.3184531228361722,0.39332048765812355,,0
24,D20171203,2017-12-03,0.32171492151722225,0.2859929611430263,0.35907052705471115,,0
25,D20171215,2017-12-15,0.3101251617647761,0.2769575328663047,0.3443069543333859,,0
26,D20171227,2017-12-27,0.332483322111275,0.29943519619500597,0.36597280919158204,1.0,1
27,D20180108,2018-01-08,0.39632011995663985,0.35972904698460906,0.43915579082083384,1.0,1
28,D20180120,2018-01-20,0.4314833650893706,0.39524972661155916,0.4729727471121108,1.0,1
29,D20180201,2018-02-01,0.4645788862942854,0.42622523387246963,0.5010146412045327,0.945273631840796,1
30,D20180213,2018-02-13,0.47887149071911905,0.4399855068311295,0.5125490069672268,0.8557213930348259,1
31,D20180225,2018-02-25,0.8592276358704736,0.8263203826005567,0.8835435678504744,,0
