k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.5767315945856718,0.5257989435457247,0.6209785407725322,,0
12,D20240530,2024-05-30,0.5721096071310664,0.5202624628590293,0.617687685704853,,0
13,D20240611,2024-06-11,0.5757675800594255,0.5316051502145923,0.6253641465830306,,0
14,D20240623,2024-06-23,0.64801584681413,0.6024813469792011,0.696633212281281,,0
15,D20240705,2024-07-05,0.568953449983493,0.5226962693958402,0.6084126774513041,,0
16,D20240717,2024-07-17,0.568359194453615,0.5224902608121492,0.6182693958402113,,0
17,D20240729,2024-07-29,0.579702872235061,0.5402172334103664,0.6348993067018819,,0
18,D20240822,2024-08-22,0.5624562561901618,0.5168643116540113,0.6072720369758996,,0
19,D20240903,2024-09-03,0.558045559590624,0.5061736546715088,0.6045140310333442,,0
20,D20240915,2024-09-15,0.5856586332122813,0.5327659293496204,0.6320049521294155,,0
21,D20240927,2024-09-27,0.6030769230769231,0.5564724331462529,0.6520389567514031,,0
22,D20241009,2024-10-09,0.6229646748101683,0.5774995047870585,0.6670742819412347,,0
23,D20241021,2024-10-21,0.6042918454935622,0.5601617695609112,0.6472476064707824,,0
24,D20241102,2024-11-02,0.6101419610432487,0.5667933311323868,0.6527424892703863,,0
25,D20241114,2024-11-14,0.6072103004291846,0.5609019478375702,0.6559600528227137,,0
26,D20241126,2024-11-26,0.6292769891053153,0.5931195113898977,0.6673664575767579,,0
27,D20241208,2024-12-08,0.6395642126114229,0.5943694288544074,0.6789785407725322,,0
28,D20241220,2024-12-20,0.6957675800594255,0.6500878177616376,0.7402337405084186,0.004975124378109453,1
29,D20250101,2025-01-01,0.6967580059425554,0.656634202707164,0.744220864971938,0.004975124378109453,1
30,D20250113,2025-01-13,0.6957807857378673,0.6557197094750744,0.7380333443380653,0.004975124378109453,1
31,D20250125,2025-01-25,0.6815582700561241,0.6379257180587653,0.7183766919775504,0.004975124378109453,1
32,D20250206,2025-02-06,0.6932585011554968,0.6577507428194123,0.7370775833608452,0.004975124378109453,1
33,D20250218,2025-02-18,0.6572994387586663,0.6130313634862992,0.6972720369758996,,0
