k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20240518,2024-05-18,0.19865664839744568,0.15699467062950134,0.07822248339653015,0.041661977767944336,0.0021339450031518936,0.07801520414650438,0
12,D20240530,2024-05-30,0.21974515914916992,0.16444145143032074,0.13497498631477356,0.05530370771884918,0.017753522843122482,0.09654538184404372,0
13,D20240611,2024-06-11,0.20640945434570312,0.15421217679977417,0.0778123065829277,0.052197277545928955,0.012448429688811302,0.09420028962194917,0
14,D20240623,2024-06-23,0.24305973947048187,0.1358758509159088,0.07367400079965591,0.10718388855457306,0.05881350114941597,0.1520561747252941,0
15,D20240705,2024-07-05,0.2564709186553955,0.225803405046463,0.04865249618887901,0.030667513608932495,-0.012152443826198577,0.07687948532402514,0
16,D20240717,2024-07-17,0.27411219477653503,0.2335456758737564,0.1207871213555336,0.040566518902778625,-0.006733967736363411,0.09578448347747322,0
17,D20240729,2024-07-29,0.34240782260894775,0.2594605088233948,0.07476111501455307,0.08294731378555298,0.027997896075248718,0.1475924722850322,0
18,D20240822,2024-08-22,0.25745466351509094,0.2088422030210495,0.05376868695020676,0.04861246049404144,0.0039956171065568934,0.095212072879076,0
19,D20240903,2024-09-03,0.2529929578304291,0.20556361973285675,0.08319778740406036,0.04742933809757233,-0.0025975026190280907,0.1030567917972803,0
20,D20240915,2024-09-15,0.2616097033023834,0.1995074450969696,0.06640136986970901,0.06210225820541382,0.015479448065161706,0.11407437026500698,0
21,D20240927,2024-09-27,0.22733838856220245,0.17444171011447906,0.05508563667535782,0.05289667844772339,0.006869157403707505,0.09011651277542113,0
22,D20241009,2024-10-09,0.24687588214874268,0.16830992698669434,0.0848388522863388,0.07856595516204834,0.035951974987983706,0.124218051508069,0
23,D20241021,2024-10-21,0.26588115096092224,0.19953401386737823,0.10444513708353043,0.066347137093544,0.01842445768415928,0.11440647467970842,0
24,D20241102,2024-11-02,0.24487552046775818,0.1790769100189209,0.17606568336486816,0.06579861044883728,0.015428860858082772,0.11418166831135748,0
25,D20241114,2024-11-14,0.25022196769714355,0.19662268459796906,0.20436272025108337,0.0535992830991745,0.00352626144886017,0.10553436316549777,0
26,D20241126,2024-11-26,0.35540351271629333,0.26234540343284607,0.1775524914264679,0.09305810928344727,0.04390811696648598,0.13900902867317197,0
27,D20241208,2024-12-08,0.5590978860855103,0.3954313397407532,0.29897183179855347,0.16366654634475708,0.10090412870049477,0.21711902171373365,0
28,D20241220,2024-12-20,0.7818667888641357,0.5610157251358032,0.31324106454849243,0.22085106372833252,0.16192400604486465,0.2681547939777374,1
29,D20250101,2025-01-01,0.8139069080352783,0.5894829630851746,0.49996161460876465,0.22442394495010376,0.1721384659409523,0.27557304948568334,1
30,D20250113,2025-01-13,0.8133867383003235,0.5857552886009216,0.48743343353271484,0.22763144969940186,0.18806399255990983,0.27582817375659935,1
31,D20250125,2025-01-25,0.783854603767395,0.5651372671127319,0.45029038190841675,0.21871733665466309,0.15846853107213973,0.26501952856779093,1
32,D20250206,2025-02-06,0.756278932094574,0.5383191108703613,0.26596301794052124,0.21795982122421265,0.1652551382780075,0.27382809370756145,1
33,D20250218,2025-02-18,0.6167069673538208,0.43113017082214355,0.3404950797557831,0.18557679653167725,0.12834199145436287,0.23739323094487186,0
