k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20240518,2024-05-18,0.5090260812149224,0.4572198745460548,0.549915813799934,,0
12,D20240530,2024-05-30,0.5440805546384946,0.4963213931990756,0.5960557939914163,,0
13,D20240611,2024-06-11,0.5522086497193792,0.5117827665896335,0.6011475734565863,,0
14,D20240623,2024-06-23,0.5650973918785078,0.5097930009904259,0.620428194123473,,0
15,D20240705,2024-07-05,0.5646616044899307,0.5154407395179927,0.6124866292505776,,0
16,D20240717,2024-07-17,0.5627467811158798,0.5145107296137339,0.604633542423242,,0
17,D20240729,2024-07-29,0.5690590954110267,0.5290343347639485,0.6109990095741169,,0
18,D20240822,2024-08-22,0.5740376361835589,0.5193172664245626,0.6224453615054474,,0
19,D20240903,2024-09-03,0.5791548365797293,0.5302213601848795,0.6262944866292506,,0
20,D20240915,2024-09-15,0.577259821723341,0.5233908880818752,0.620778804886101,,0
21,D20240927,2024-09-27,0.5678969957081544,0.5188312974579069,0.6170174975239352,,0
22,D20241009,2024-10-09,0.5655595906239683,0.5164354572466161,0.6117652690656983,,0
23,D20241021,2024-10-21,0.5561175305381314,0.5132911852096401,0.6023420270716409,,0
24,D20241102,2024-11-02,0.5495278969957081,0.4998999669858039,0.6006305711455926,,0
25,D20241114,2024-11-14,0.5413007593265105,0.4946417959722681,0.5829395840211291,,0
26,D20241126,2024-11-26,0.5461604489930669,0.49882436447672496,0.5925430835259161,,0
27,D20241208,2024-12-08,0.5393067018818092,0.48957972928359195,0.5862535490260812,,0
28,D20241220,2024-12-20,0.5350544734235722,0.4877619676460878,0.5812353912182238,0.06467661691542288,1
29,D20250101,2025-01-01,0.5351733245295476,0.48966721690326837,0.5843803235391218,0.06467661691542288,1
30,D20250113,2025-01-13,0.5400594255529878,0.4934823374050842,0.5891739848134698,0.03980099502487562,1
31,D20250125,2025-01-25,0.5466754704522946,0.49539980191482336,0.5940650379663255,0.04975124378109453,1
32,D20250206,2025-02-06,0.5495675140310333,0.5010894684714426,0.5961304060746121,0.04975124378109453,1
33,D20250218,2025-02-18,0.6321162099702873,0.5904717728623308,0.677870584351271,,0
