k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.1520794779062271,0.19017688930034637,0.229421466588974,-0.03809741139411926,-0.06058221086859703,-0.01567082852125168,0
12,D20170712,2017-07-12,0.35498175024986267,0.3683941662311554,0.3332290053367615,-0.013412415981292725,-0.04772751182317734,0.020754315704107275,0
13,D20170724,2017-07-24,0.3653562068939209,0.40267249941825867,0.3736687898635864,-0.03731629252433777,-0.07363748624920845,0.00018666014075273516,0
14,D20170805,2017-08-05,0.3411690592765808,0.4405125677585602,0.3815872073173523,-0.09934350848197937,-0.13299249187111856,-0.06725482568144801,0
15,D20170817,2017-08-17,0.4232572317123413,0.4979782700538635,0.3962506651878357,-0.07472103834152222,-0.1181185394525528,-0.03787180334329606,0
16,D20170829,2017-08-29,0.45420414209365845,0.5133172869682312,0.4148056209087372,-0.059113144874572754,-0.09544588625431061,-0.019175360351800952,0
17,D20170910,2017-09-10,0.4764077067375183,0.5120189785957336,0.43713656067848206,-0.03561127185821533,-0.07132792472839355,-0.0011098802089691325,0
18,D20170922,2017-09-22,0.5260065197944641,0.5554603338241577,0.4370463490486145,-0.029453814029693604,-0.06874937191605568,0.006383566558360995,0
19,D20171004,2017-10-04,0.4697016179561615,0.5479129552841187,0.45338526368141174,-0.07821133732795715,-0.12203606143593788,-0.032991357147693634,0
20,D20171016,2017-10-16,0.3901306688785553,0.5319076180458069,0.43137127161026,-0.1417769491672516,-0.17563862726092339,-0.10044042170047761,0
21,D20171028,2017-10-28,0.4084363579750061,0.5461958050727844,0.43464386463165283,-0.13775944709777832,-0.17211994305253028,-0.10288807451725006,0
22,D20171109,2017-11-09,0.502117931842804,0.5647066235542297,0.46115925908088684,-0.06258869171142578,-0.09563520327210426,-0.03133148401975633,0
23,D20171121,2017-11-21,0.6049966812133789,0.5828253030776978,0.4738292694091797,0.022171378135681152,-0.01982985734939575,0.05563074499368667,0
24,D20171203,2017-12-03,0.7000920176506042,0.583608865737915,0.47179558873176575,0.11648315191268921,0.08967204540967941,0.1476523756980896,0
25,D20171215,2017-12-15,0.7327073216438293,0.5808600187301636,0.48654839396476746,0.15184730291366577,0.11983616650104523,0.18063835650682447,0
26,D20171227,2017-12-27,0.8187214136123657,0.5820468068122864,0.5185015797615051,0.23667460680007935,0.20811251401901246,0.2622687399387359,1
27,D20180108,2018-01-08,0.7821087837219238,0.6057199239730835,0.5169384479522705,0.17638885974884033,0.1482066333293915,0.20672299712896344,1
28,D20180120,2018-01-20,0.7813689112663269,0.6117612719535828,0.5188714861869812,0.16960763931274414,0.13814805150032045,0.19544469118118285,1
29,D20180201,2018-02-01,0.7587460279464722,0.5995914936065674,0.5304684042930603,0.15915453433990479,0.12955487221479417,0.19267932325601575,1
30,D20180213,2018-02-13,0.799320638179779,0.6504855751991272,0.5364699363708496,0.14883506298065186,0.10938759446144104,0.18262253105640405,1
