k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.1591649055480957,0.20314078032970428,0.2322879433631897,-0.04397587478160858,-0.06783194020390511,-0.017831078544259072,0
12,D20170712,2017-07-12,0.38561588525772095,0.4130839705467224,0.3265607953071594,-0.027468085289001465,-0.06586767956614495,0.008638978749513625,0
13,D20170724,2017-07-24,0.35287556052207947,0.4044841229915619,0.36985358595848083,-0.05160856246948242,-0.08940067961812019,-0.013504430651664751,0
14,D20170805,2017-08-05,0.34507352113723755,0.4410964250564575,0.3757534325122833,-0.09602290391921997,-0.12481625974178315,-0.0601189561188221,0
15,D20170817,2017-08-17,0.38846322894096375,0.47757768630981445,0.3823111653327942,-0.08911445736885071,-0.1294589027762413,-0.05416171029210091,0
16,D20170829,2017-08-29,0.4253518283367157,0.49563318490982056,0.4080146849155426,-0.07028135657310486,-0.10965925380587578,-0.030563800036907212,0
17,D20170910,2017-09-10,0.48577573895454407,0.5193209052085876,0.4267129898071289,-0.03354516625404358,-0.06983351558446885,0.008570241928100547,0
18,D20170922,2017-09-22,0.5359395146369934,0.5607467293739319,0.42877253890037537,-0.024807214736938477,-0.06506210863590241,0.01082331538200378,0
19,D20171004,2017-10-04,0.5044801831245422,0.5590554475784302,0.4407995939254761,-0.05457526445388794,-0.09629006609320641,-0.01476975083351139,0
20,D20171016,2017-10-16,0.36375224590301514,0.5243095755577087,0.41360124945640564,-0.1605573296546936,-0.19965046495199204,-0.119369837641716,0
21,D20171028,2017-10-28,0.38735291361808777,0.5190240144729614,0.4154345393180847,-0.13167110085487366,-0.16873606890439988,-0.0963725730776787,0
22,D20171109,2017-11-09,0.5044661164283752,0.5558965802192688,0.4567793011665344,-0.051430463790893555,-0.0838911272585392,-0.015294478833675391,0
23,D20171121,2017-11-21,0.6146855354309082,0.5879990458488464,0.46495163440704346,0.026686489582061768,-0.011261461675167084,0.057936182618141124,0
24,D20171203,2017-12-03,0.6805921792984009,0.5827527046203613,0.4673326313495636,0.09783947467803955,0.06652290374040604,0.12986662983894345,0
25,D20171215,2017-12-15,0.7048121094703674,0.5682435631752014,0.47309958934783936,0.13656854629516602,0.10498764663934708,0.16552452892065045,0
26,D20171227,2017-12-27,0.7878729104995728,0.5882299542427063,0.5044328570365906,0.19964295625686646,0.16580849438905715,0.22929887473583216,1
27,D20180108,2018-01-08,0.7672825455665588,0.6063075065612793,0.5019870400428772,0.16097503900527954,0.1327989101409912,0.19536476731300353,1
28,D20180120,2018-01-20,0.7617181539535522,0.6114387512207031,0.5011010766029358,0.15027940273284912,0.11484086513519287,0.18207631558179851,1
29,D20180201,2018-02-01,0.7713063955307007,0.5964887142181396,0.5141751170158386,0.17481768131256104,0.14169260412454604,0.20392989218235016,1
30,D20180213,2018-02-13,0.7415085434913635,0.6807075142860413,0.5275217294692993,0.060801029205322266,0.014840058982372284,0.10216712653636928,1
