k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20240518,2024-05-18,0.007067504338920116,0.006461350247263908,0.010374355129897594,0.000606154091656208,-0.003905698261223733,0.004540518845897168,0
12,D20240530,2024-05-30,0.011588131077587605,0.010674212127923965,0.01083683967590332,0.0009139189496636391,-0.004891744162887335,0.006516545568592847,0
13,D20240611,2024-06-11,0.017304861918091774,0.016644513234496117,0.011396515183150768,0.0006603486835956573,-0.007234282651916146,0.008713573636487126,0
14,D20240623,2024-06-23,0.02596081793308258,0.024114923551678658,0.015488386154174805,0.001845894381403923,-0.008459655614569784,0.010705851903185244,0
15,D20240705,2024-07-05,0.029552416875958443,0.03174058720469475,0.016686856746673584,-0.0021881703287363052,-0.0135362071916461,0.0078973467927426,0
16,D20240717,2024-07-17,0.032045185565948486,0.03487532585859299,0.01762176677584648,-0.0028301402926445007,-0.014624959370121359,0.006525709154084316,0
17,D20240729,2024-07-29,0.03857400640845299,0.043507762253284454,0.07649604976177216,-0.004933755844831467,-0.01877196142449975,0.008011877303943022,0
18,D20240822,2024-08-22,0.045190852135419846,0.050556451082229614,0.07688454538583755,-0.005365598946809769,-0.019891281519085167,0.00907532442361114,0
19,D20240903,2024-09-03,0.05545097216963768,0.05918286740779877,0.07691866159439087,-0.003731895238161087,-0.020524670649319888,0.01315634539350865,0
20,D20240915,2024-09-15,0.061237022280693054,0.06701479107141495,0.07796388864517212,-0.005777768790721893,-0.02277546254917979,0.01127344500273466,0
21,D20240927,2024-09-27,0.06781038641929626,0.07621210813522339,0.08470016717910767,-0.008401721715927124,-0.029642356652766468,0.009029388893395654,0
22,D20241009,2024-10-09,0.06923197954893112,0.07784101366996765,0.08792749792337418,-0.00860903412103653,-0.028585450910031795,0.01108033005148172,0
23,D20241021,2024-10-21,0.0724618062376976,0.08595701307058334,0.08982107788324356,-0.013495206832885742,-0.03244684105738997,0.009023856464773394,0
24,D20241102,2024-11-02,0.08119890838861465,0.10124877095222473,0.11088939011096954,-0.020049862563610077,-0.04487378429621458,-0.0016042066738009458,0
25,D20241114,2024-11-14,0.09039529412984848,0.10851459205150604,0.11278170347213745,-0.018119297921657562,-0.040513915568590166,0.0030320191755890766,0
26,D20241126,2024-11-26,0.10430490970611572,0.11404790729284286,0.11336515098810196,-0.009742997586727142,-0.0338497519493103,0.017229579947888846,0
27,D20241208,2024-12-08,0.11442332714796066,0.12850303947925568,0.12080258131027222,-0.014079712331295013,-0.04184345956891775,0.0159200970083475,0
28,D20241220,2024-12-20,0.15126271545886993,0.14727818965911865,0.12686866521835327,0.003984525799751282,-0.02737167291343212,0.03430310301482677,1
29,D20250101,2025-01-01,0.16647255420684814,0.1699199676513672,0.14969220757484436,-0.003447413444519043,-0.038422266393899916,0.03306861892342566,1
30,D20250113,2025-01-13,0.17921733856201172,0.1771285980939865,0.15315310657024384,0.0020887404680252075,-0.03966851532459259,0.034760737046599384,1
31,D20250125,2025-01-25,0.19419756531715393,0.18784376978874207,0.1545484960079193,0.006353795528411865,-0.031169302761554718,0.03832026645541191,1
32,D20250206,2025-02-06,0.2324330359697342,0.21389155089855194,0.15813298523426056,0.01854148507118225,-0.017599175125360488,0.05757214315235614,1
33,D20250218,2025-02-18,0.549561619758606,0.36977583169937134,0.1693861186504364,0.17978578805923462,0.12981892079114915,0.23066304102540017,0
