k,epoch_col,epoch_date,auc,auc_ci_lo,auc_ci_hi,perm_p_value,is_near_event_window
11,D20170630,2017-06-30,0.44044907334450767,0.404135686622829,0.47396948077685297,,0
12,D20170712,2017-07-12,0.47542369239144455,0.43679068234889623,0.5142536853716889,,0
13,D20170724,2017-07-24,0.4392074839190293,0.40230780434460794,0.4763917739925218,,0
14,D20170805,2017-08-05,0.431466651385566,0.39461305388020573,0.4665027529857838,,0
15,D20170817,2017-08-17,0.3668323711015286,0.32659472611014806,0.4077235219116656,,0
16,D20170829,2017-08-29,0.40675902181854645,0.3648071477348156,0.44524877154277037,,0
17,D20170910,2017-09-10,0.3955799416452971,0.359331738368456,0.43654117062781445,,0
18,D20170922,2017-09-22,0.4128141579397256,0.36879264979060117,0.44635259229546004,,0
19,D20171004,2017-10-04,0.3794058517064691,0.3482096041717405,0.41879085903662205,,0
20,D20171016,2017-10-16,0.40179266411663295,0.3645578747809311,0.4401062036493178,,0
21,D20171028,2017-10-28,0.4059567640359297,0.3712714114484096,0.44551642957083987,,0
22,D20171109,2017-11-09,0.35713364755096483,0.32051571326924827,0.3978409476192523,,0
23,D20171121,2017-11-21,0.4293463986743645,0.3912946673734176,0.4653847255848602,,0
24,D20171203,2017-12-03,0.47996026913838474,0.4402186629992025,0.5161845956955049,,0
25,D20171215,2017-12-15,0.5928255232583126,0.5581811192451137,0.6247767526706112,,0
26,D20171227,2017-12-27,0.9073487767956487,0.8849151660148322,0.9264524208606124,0.004975124378109453,1
27,D20180108,2018-01-08,0.935704769135997,0.9189369845613131,0.9518097359712333,0.004975124378109453,1
28,D20180120,2018-01-20,0.9351842566460851,0.9169763477214447,0.9502203821230223,0.004975124378109453,1
29,D20180201,2018-02-01,0.9379109780381932,0.9193741672993997,0.9538808026398101,0.004975124378109453,1
30,D20180213,2018-02-13,0.9303420578867193,0.913011379644619,0.9464272070445873,0.004975124378109453,1
31,D20180225,2018-02-25,0.8607796226523216,0.8364294275795214,0.8830813145566809,,0
