k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.044805146753787994,0.062380895018577576,0.07012322545051575,-0.01757574826478958,-0.03653294276446104,0.0015920128673314825,0
12,D20170712,2017-07-12,0.04472198709845543,0.05866072326898575,0.048375628888607025,-0.01393873617053032,-0.03035038253292441,0.0018887218087911602,0
13,D20170724,2017-07-24,0.03819263353943825,0.0474037230014801,0.029629265889525414,-0.009211089462041855,-0.021990597900003194,0.0069481198675930365,0
14,D20170805,2017-08-05,0.0394425168633461,0.04104384779930115,0.03152497485280037,-0.0016013309359550476,-0.018277655681595208,0.016657349094748485,0
15,D20170817,2017-08-17,0.03971315547823906,0.029992487281560898,0.023725837469100952,0.009720668196678162,-0.005678394064307213,0.02404652936384082,0
16,D20170829,2017-08-29,0.007633822504431009,0.010621012188494205,0.013370301574468613,-0.002987189684063196,-0.009526866115629673,0.0041972299106419085,0
17,D20170910,2017-09-10,0.006306379567831755,0.011155002750456333,0.01725289411842823,-0.0048486231826245785,-0.009537375019863247,0.0008658235892653382,0
18,D20170922,2017-09-22,0.002626187400892377,0.010145899839699268,0.012584991753101349,-0.0075197124388068914,-0.01205988354049623,-0.003889817214803773,0
19,D20171004,2017-10-04,0.009705336764454842,0.02244616113603115,0.028046995401382446,-0.01274082437157631,-0.02041962891817093,-0.0021176384296268252,0
20,D20171016,2017-10-16,0.02593456581234932,0.02948278747498989,0.04375425726175308,-0.0035482216626405716,-0.01668023755773902,0.011492855241522174,0
21,D20171028,2017-10-28,0.035645514726638794,0.028066560626029968,0.047241970896720886,0.007578954100608826,-0.010400695446878671,0.026263203332200644,0
22,D20171109,2017-11-09,0.0783194974064827,0.12455926090478897,0.06540757417678833,-0.046239763498306274,-0.07139561325311661,-0.022292732261121287,0
23,D20171121,2017-11-21,0.031648967415094376,0.051974501460790634,0.030837543308734894,-0.02032553404569626,-0.035843093506991865,-0.008494999911636115,0
24,D20171203,2017-12-03,0.04728230461478233,0.05187494307756424,0.03769141063094139,-0.004592638462781906,-0.019017990864813327,0.008662276808172461,0
25,D20171215,2017-12-15,0.2637106478214264,0.11630087345838547,0.058182407170534134,0.14740977436304092,0.11862038914114237,0.17581549026072024,0
26,D20171227,2017-12-27,0.9065493941307068,0.4492817521095276,0.2923479378223419,0.4572676420211792,0.42953911125659944,0.4894526593387127,1
27,D20180108,2018-01-08,0.9412674903869629,0.41611865162849426,0.2883095443248749,0.5251488387584686,0.49703452959656713,0.5553347811102867,1
28,D20180120,2018-01-20,0.9441654086112976,0.3705739676952362,0.25181451439857483,0.5735914409160614,0.5455103859305381,0.6009264126420021,1
29,D20180201,2018-02-01,0.9527922868728638,0.36133334040641785,0.2003476321697235,0.5914589464664459,0.562545445561409,0.6186783403158188,1
30,D20180213,2018-02-13,0.9345719814300537,0.32285013794898987,0.1549990177154541,0.6117218434810638,0.584021557867527,0.6393056511878967,1
31,D20180225,2018-02-25,0.4006395637989044,0.18102875351905823,0.08750127255916595,0.2196108102798462,0.17824861034750938,0.26155616492033,0
