k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20170630,2017-06-30,0.004510426428169012,0.012162954546511173,0.010719716548919678,-0.007652528118342161,-0.012277510366402566,-0.0033906000200659044,0
12,D20170712,2017-07-12,0.0050188275054097176,0.013103271834552288,0.013080879114568233,-0.00808444432914257,-0.012730127992108464,-0.0035722100990824433,0
13,D20170724,2017-07-24,0.005592362955212593,0.013995003886520863,0.015241396613419056,-0.00840264093130827,-0.013174869655631482,-0.0042117428034543995,0
14,D20170805,2017-08-05,0.006455611903220415,0.014678310602903366,0.017150593921542168,-0.008222698699682951,-0.0128495704382658,-0.003113407129421832,0
15,D20170817,2017-08-17,0.0068334960378706455,0.01589064672589302,0.0191766656935215,-0.009057150688022375,-0.014666250301524996,-0.004546549438964578,0
16,D20170829,2017-08-29,0.009523289278149605,0.024813581258058548,0.023361586034297943,-0.015290291979908943,-0.021237381966784596,-0.00830622443463654,0
17,D20170910,2017-09-10,0.010344775393605232,0.02966240793466568,0.02565522864460945,-0.019317632541060448,-0.02644018838182092,-0.012907833419740207,0
18,D20170922,2017-09-22,0.011471524834632874,0.032513782382011414,0.028340762481093407,-0.02104225754737854,-0.027866077004000546,-0.014257681462913752,0
19,D20171004,2017-10-04,0.01195718627423048,0.034171830862760544,0.030158430337905884,-0.022214644588530064,-0.02889504232443869,-0.015019309823401274,0
20,D20171016,2017-10-16,0.022932419553399086,0.04882018640637398,0.05346455052495003,-0.02588776685297489,-0.0341972311027348,-0.018718499038368464,0
21,D20171028,2017-10-28,0.02507922612130642,0.05222700536251068,0.056742481887340546,-0.027147779241204262,-0.03700090581551194,-0.01745096086524427,0
22,D20171109,2017-11-09,0.02520366758108139,0.05334301292896271,0.05743960291147232,-0.028139345347881317,-0.03675712747499347,-0.018088421924039724,0
23,D20171121,2017-11-21,0.025474360212683678,0.05879777669906616,0.059558700770139694,-0.033323416486382484,-0.042152090929448605,-0.02405066783539951,0
24,D20171203,2017-12-03,0.026917796581983566,0.07194884866476059,0.06370969861745834,-0.04503105208277702,-0.05523805757984519,-0.034509142301976686,0
25,D20171215,2017-12-15,0.030572358518838882,0.0857325866818428,0.07036693394184113,-0.05516022816300392,-0.06620657555758953,-0.04286729348823429,0
26,D20171227,2017-12-27,0.04378637298941612,0.11250893026590347,0.08135755360126495,-0.06872255727648735,-0.08406836688518524,-0.05552514484152198,1
27,D20180108,2018-01-08,0.05886964872479439,0.14099185168743134,0.09363012760877609,-0.08212220296263695,-0.09877996295690536,-0.06416952908039095,1
28,D20180120,2018-01-20,0.06613804399967194,0.15604045987129211,0.0977230817079544,-0.08990241587162018,-0.10936403926461935,-0.0729598516598344,1
29,D20180201,2018-02-01,0.07029905915260315,0.16244551539421082,0.1008133664727211,-0.09214645624160767,-0.11382276974618435,-0.06957975290715696,1
30,D20180213,2018-02-13,0.07251294702291489,0.1693030744791031,0.10402373969554901,-0.0967901274561882,-0.11740746963769197,-0.07574721034616234,1
31,D20180225,2018-02-25,0.8565888404846191,0.3139360249042511,0.13134202361106873,0.542652815580368,0.5134261578321457,0.5705271422863006,0
