k,epoch_col,epoch_date,core_mean_risk,near_mean_risk,far_mean_risk,gap_core_minus_near,gap_ci_lo,gap_ci_hi,is_near_event_window
11,D20240518,2024-05-18,0.22513845562934875,0.13536182045936584,0.2100878655910492,0.08977663516998291,0.053936874866485594,0.12172580920159816,0
12,D20240530,2024-05-30,0.22300750017166138,0.1518641710281372,0.10944323241710663,0.07114332914352417,0.038881489634513856,0.0985058896243572,0
13,D20240611,2024-06-11,0.18667449057102203,0.12764212489128113,0.03418558090925217,0.059032365679740906,0.02611394561827183,0.09684198666363952,0
14,D20240623,2024-06-23,0.2598315477371216,0.1389683485031128,0.0158365648239851,0.12086319923400879,0.0740439984947443,0.16219009384512897,0
15,D20240705,2024-07-05,0.2660452425479889,0.2002040445804596,0.02265278622508049,0.0658411979675293,0.026967859268188475,0.10947363339364526,0
16,D20240717,2024-07-17,0.26005807518959045,0.1947486698627472,0.09716523438692093,0.06530940532684326,0.024553212523460387,0.10997715778648848,0
17,D20240729,2024-07-29,0.3518415689468384,0.2518710196018219,0.06437285244464874,0.09997054934501648,0.04868590757250786,0.1565428715199232,0
18,D20240822,2024-08-22,0.2972853481769562,0.22023366391658783,0.03329762816429138,0.07705168426036835,0.030834078043699264,0.12457090541720389,0
19,D20240903,2024-09-03,0.23099079728126526,0.18503330647945404,0.03780365362763405,0.04595749080181122,0.00038511306047439705,0.09441685527563089,0
20,D20240915,2024-09-15,0.22889627516269684,0.19575732946395874,0.03824760764837265,0.0331389456987381,-0.010300223529338836,0.07641634382307527,0
21,D20240927,2024-09-27,0.21517767012119293,0.17615118622779846,0.04005439206957817,0.03902648389339447,-0.002124162763357162,0.07444772645831105,0
22,D20241009,2024-10-09,0.23106589913368225,0.16762906312942505,0.17610733211040497,0.0634368360042572,0.025405162200331687,0.10418807826936242,0
23,D20241021,2024-10-21,0.25733909010887146,0.19131292402744293,0.19727200269699097,0.06602616608142853,0.023584286496043206,0.11151574477553367,0
24,D20241102,2024-11-02,0.22239507734775543,0.15989628434181213,0.13154511153697968,0.0624987930059433,0.018794240802526473,0.11276237033307548,0
25,D20241114,2024-11-14,0.22566822171211243,0.1523842215538025,0.1374124139547348,0.07328400015830994,0.03021759130060673,0.11696457155048844,0
26,D20241126,2024-11-26,0.2954694330692291,0.21829573810100555,0.12087253481149673,0.07717369496822357,0.0383355800062418,0.11832532547414303,0
27,D20241208,2024-12-08,0.42607951164245605,0.3365452289581299,0.1341383159160614,0.08953428268432617,0.04013737142086029,0.13682864606380463,0
28,D20241220,2024-12-20,0.7661147117614746,0.547084391117096,0.3274611830711365,0.21903032064437866,0.16341626048088073,0.2674882546067237,1
29,D20250101,2025-01-01,0.7804351449012756,0.5517545938491821,0.4117702543735504,0.2286805510520935,0.18251900523900985,0.273469915986061,1
30,D20250113,2025-01-13,0.7860444188117981,0.5660220384597778,0.4922826290130615,0.22002238035202026,0.17838089168071747,0.26729305833578104,1
31,D20250125,2025-01-25,0.7696179747581482,0.546442985534668,0.4138619005680084,0.22317498922348022,0.1683696150779724,0.26998121291399,1
32,D20250206,2025-02-06,0.7597362995147705,0.5401367545127869,0.32827940583229065,0.21959954500198364,0.17382211089134217,0.27256560102105143,1
33,D20250218,2025-02-18,0.631702721118927,0.4100540280342102,0.36783552169799805,0.2216486930847168,0.16854613721370698,0.2734162785112857,0
